completed_trading_date,sigma_i_t,ten_year_average_sigma,relative_volatility_v,historical_v_observation_count,quantile_q,raw_multiplier_2_minus_1_5q,vol_multiplier_m_ewma10,method_status,no_lookahead_status
2019-06-07,0.01386564732470221,0.006929049476330796,2.0010893805949004,1,0.5,1.25,1.25,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-09,0.013675222873376995,0.006929716822273742,1.973417272899465,2,0.0,2.0,1.3863636363636362,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-10,0.012691371339990426,0.006930308726101782,1.831285133401146,3,0.0,2.0,1.4979338842975203,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-11,0.013913602507611722,0.0069291619044899114,2.0079776889894982,4,1.0,0.5,1.3164913598797892,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-12,0.012259035065812449,0.006930157570196186,1.7689403078702879,5,0.0,2.0,1.4407656580834636,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-13,0.012605776171779702,0.006929558194525375,1.8191312949415397,6,0.2,1.7,1.487899174795561,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-14,0.012371893237512522,0.006930522183607813,1.7851314676944157,7,0.16666666666666666,1.75,1.535553870287277,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-16,0.012282189910904845,0.006931294139039461,1.771990867005236,8,0.14285714285714285,1.7857142857142858,1.5810375821830966,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-17,0.011672725012103495,0.006931743448014583,1.683952255250711,9,0.0,2.0,1.6572125672407152,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-18,0.011986465847422682,0.00693198686074699,1.729152995845555,10,0.1111111111111111,1.8333333333333333,1.6892345247121001,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-19,0.015540366656814426,0.006932355790148409,2.2417151005000187,11,1.0,0.5,1.4730100656735363,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-20,0.014458543914840827,0.006934364910860684,2.085056685176127,12,0.9090909090909091,0.6363636363636365,1.3208925330717363,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-21,0.014212817458381787,0.006936020698055286,2.0491313502519914,13,0.8333333333333334,0.75,1.217093890695057,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-23,0.013983332043781303,0.006937621020324317,2.015580269204099,14,0.7692307692307693,0.846153846153846,1.1496502462330185,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-24,0.013391258895302736,0.006939003382816103,1.9298533458659406,15,0.5,1.25,1.1678956560088332,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-25,0.013067152143771332,0.006940330966128323,1.882785159316526,16,0.4666666666666667,1.3,1.1919146276435908,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-26,0.013110512977891635,0.0069410587746291065,1.8888347446088571,17,0.5,1.25,1.2024756044356653,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-27,0.013366847485291626,0.006942582467875998,1.9253422695576647,18,0.5294117647058824,1.2058823529411764,1.203095013254849,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-28,0.012746085276672205,0.006944154080073241,1.8355130271731774,19,0.3888888888888889,1.4166666666666665,1.2419262229660886,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-06-30,0.015224253519033254,0.006945450348800038,2.1919749986642034,20,0.9473684210526315,0.5789473684210527,1.1213846130488094,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-01,0.012032187706560903,0.006946759653278607,1.7320575789436112,21,0.1,1.85,1.2538601379490257,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-02,0.011631315410529948,0.00694639548187158,1.6744389865052862,22,0.0,2.0,1.3895219310492029,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-03,0.011304256298664201,0.006945647364654526,1.6275309852599278,23,0.0,2.0,1.5005179435857112,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-04,0.012261446420368182,0.0069450579818373884,1.765492304374439,24,0.21739130434782608,1.6739130434782608,1.5320443253843565,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-05,0.013073818475463385,0.006945167936857731,1.882433743046176,25,0.5,1.25,1.4807635389508371,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-07,0.015144507459512152,0.006945455012972772,2.1804917649347852,26,0.92,0.6199999999999999,1.3242610773234123,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-08,0.016460405601776095,0.006945899917148136,2.3698017244876235,27,1.0,0.5,1.1743954269009735,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-09,0.011639591048180282,0.006947170467901278,1.6754434200168073,28,0.07407407407407407,1.8888888888888888,1.3043033290805943,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-10,0.015063174124109494,0.006946580504593974,2.1684300806919006,29,0.8571428571428571,0.7142857142857144,1.1970273991178888,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-11,0.01363013295754439,0.00694772314319701,1.9618129100165116,30,0.6206896551724138,1.0689655172413792,1.173743420594887,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-12,0.012467457397084158,0.0069486758692177035,1.794220601411902,31,0.3333333333333333,1.5,1.2330627986685436,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-14,0.012450908023864567,0.006948614334882889,1.7918548107296002,32,0.3225806451612903,1.5161290322580645,1.284529386593911,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
2019-07-15,0.011361751645878916,0.0069470786116515556,1.6354718696896742,33,0.03125,1.953125,1.4060922253950179,LOCKED_S13_STYLE_V_Q_M_ATTENUATION_RUNTIME,PASS_NO_LOOKAHEAD_DAILY_RUNTIME
