lane_class,root,asset_group,row_id,book_label,raw_symbol,instrument_id,completed_trading_date,provider_condition_status,additive_back_adjustment,raw_close,continuous_close,lineage_status,derived_completed_bar_end_utc,raw_open,raw_high,raw_low,raw_volume,continuous_open,continuous_high,continuous_low,continuous_volume
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.859375,122.5703125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T01:00:00Z,120.875,120.875,120.8359375,3516.0,122.5859375,122.5859375,122.546875,3516.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.84375,122.5546875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T02:00:00Z,120.859375,120.859375,120.8359375,3679.0,122.5703125,122.5703125,122.546875,3679.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.828125,122.5390625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T03:00:00Z,120.8515625,120.8515625,120.828125,2498.0,122.5625,122.5625,122.5390625,2498.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.8203125,122.53125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T04:00:00Z,120.8359375,120.8515625,120.8203125,1425.0,122.546875,122.5625,122.53125,1425.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.8125,122.5234375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T05:00:00Z,120.8203125,120.828125,120.8125,3857.0,122.53125,122.5390625,122.5234375,3857.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.796875,122.5078125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T06:00:00Z,120.8125,120.8203125,120.7890625,3927.0,122.5234375,122.53125,122.5,3927.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.7890625,122.5,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T07:00:00Z,120.796875,120.8046875,120.7890625,1702.0,122.5078125,122.515625,122.5,1702.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.7734375,122.484375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T08:00:00Z,120.7890625,120.796875,120.765625,6281.0,122.5,122.5078125,122.4765625,6281.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.7109375,122.421875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T09:00:00Z,120.7734375,120.7734375,120.6875,16976.0,122.484375,122.484375,122.3984375,16976.0
SOURCE_NATIVE_FUTURES,ZF,bond,APPENDIX_C_172_003,5-year US,ZFH2,291911,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.7109375,120.75,122.4609375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T10:00:00Z,120.7109375,120.75,120.6796875,12250.0,122.421875,122.4609375,122.390625,12250.0
