old_contract_key,new_contract_key,first_notice_proxy,roll_transition_date,old_raw_symbol,new_raw_symbol,old_close,new_close,additive_delta_to_prior_history,roll_rule_status
ZFH2_2022,ZFM2_2022,2022-02-28,2022-02-14,ZFH2,ZFM2,117.578125,117.25,-0.328125,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
ZFM2_2022,ZFU2_2022,2022-05-31,2022-05-17,ZFM2,ZFU2,112.578125,112.15625,-0.421875,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
ZFU2_2022,ZFZ2_2022,2022-08-31,2022-08-17,ZFU2,ZFZ2,111.90625,111.984375,0.078125,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
ZFZ2_2022,ZFH3_2023,2022-11-30,2022-11-16,ZFZ2,ZFH3,108.2734375,108.6328125,0.359375,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
ZFH3_2023,ZFM3_2023,2023-02-28,2023-02-14,ZFH3,ZFM3,107.46875,107.9375,0.46875,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
ZFM3_2023,ZFU3_2023,2023-05-31,2023-05-17,ZFM3,ZFU3,109.4375,110.0546875,0.6171875,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
ZFU3_2023,ZFZ3_2023,2023-08-31,2023-08-17,ZFU3,ZFZ3,105.875,106.359375,0.484375,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
ZFZ3_2023,ZFH4_2024,2023-11-30,2023-11-16,ZFZ3,ZFH4,106.0,106.453125,0.453125,LOCKED_DETERMINISTIC_LIFECYCLE_BUFFER_ROLL_PROXY_DEV_RECON
