ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,main_fraction,price_display_format,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,leg_count,leg_index,leg_instrument_id,leg_raw_symbol,leg_instrument_class,leg_side,leg_price,leg_delta,leg_ratio_price_numerator,leg_ratio_price_denominator,leg_ratio_qty_numerator,leg_ratio_qty_denominator,leg_underlying_id,symbol,dataset
2026-05-27 00:03:31.070739062+00:00,2026-05-27 00:03:31.070739062+00:00,19,101,690,FDXS SI 20260619 CS,A,F,0.5,,2026-06-19 00:00:00+00:00,,9223372036.854776,0.0,,1.0,0.5,,2147483647,0,14237972,2147483647,2147483647,358228,10000,1,2147483647,1,4294967295,2147483647,2147483647,2147483647,4,2026,65535,25,EUR,,1,XEUR,XEUR,FDXS,FFICSX,FUT,,DAX,,,F,255,255,255,255,6,255,255,N,127,127,255,0,0,0,,,N,,,0,0,0,0,0,690,XEUR.EOBI
2026-05-27 00:03:31.070739062+00:00,2026-05-27 00:03:31.070739062+00:00,19,101,18,FGBL SI 20260608 PS,A,F,0.01,,2026-06-08 00:00:00+00:00,,9223372036.854776,0.0,,1.0,10.0,,2147483647,0,14139100,2147483647,2147483647,688,10000,1,2147483647,1,4294967295,2147483647,2147483647,2147483647,2,2026,65535,3,EUR,,1,XEUR,XEUR,FGBL,FFDPSX,FUT,,,,,F,255,255,255,255,6,255,255,N,127,127,255,0,0,0,,,N,,,0,0,0,0,0,18,XEUR.EOBI
2026-05-28 00:01:47.555192785+00:00,2026-05-28 00:01:47.555192785+00:00,19,101,18,FGBL SI 20260608 PS,A,F,0.01,,2026-06-08 00:00:00+00:00,,9223372036.854776,0.0,,1.0,10.0,,2147483647,0,14139100,2147483647,2147483647,688,10000,1,2147483647,1,4294967295,2147483647,2147483647,2147483647,2,2026,65535,3,EUR,,1,XEUR,XEUR,FGBL,FFDPSX,FUT,,,,,F,255,255,255,255,6,255,255,N,127,127,255,0,0,0,,,N,,,0,0,0,0,0,18,XEUR.EOBI
2026-05-28 00:01:47.555192785+00:00,2026-05-28 00:01:47.555192785+00:00,19,101,690,FDXS SI 20260619 CS,A,F,0.5,,2026-06-19 00:00:00+00:00,,9223372036.854776,0.0,,1.0,0.5,,2147483647,0,14237972,2147483647,2147483647,358228,10000,1,2147483647,1,4294967295,2147483647,2147483647,2147483647,4,2026,65535,25,EUR,,1,XEUR,XEUR,FDXS,FFICSX,FUT,,DAX,,,F,255,255,255,255,6,255,255,N,127,127,255,0,0,0,,,N,,,0,0,0,0,0,690,XEUR.EOBI
