row_id,author_market_code,instrument_id,raw_symbol,as_of,completed_trading_date,sigma_percent_t,sigma_i_t,runtime_status,method_status,no_lookahead_status,no_lookahead_policy,source_completed_trading_date,source_window_start,source_window_end,source_window_rows,source_artifact_sha256,forecast_target_source_artifact_sha256,runtime_output_boundary
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-16T23:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T00:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T01:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T02:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T03:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T04:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T05:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T06:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T07:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T08:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T09:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T10:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T11:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T12:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T13:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T14:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T15:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T16:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T17:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T18:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T19:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T20:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T21:00:00Z,2022-05-17,0.0647181066145263,0.0647181066145263,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-16,2022-04-06,2022-05-16,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-17T23:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T00:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T01:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T02:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T03:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T04:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T05:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T06:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T07:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T08:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T09:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T10:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T11:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
APPENDIX_C_172_004,ZN,234665,ZNU2,2022-05-18T12:00:00Z,2022-05-18,0.0705222284719718,0.0705222284719718,PREVALIDATED_S26_ZN_SIGMA_PERCENT_RUNTIME_VALUE,LOCKED_TO_PART_ONE_S03_VARIABLE_RISK_FAMILY,PASS_NO_LOOKAHEAD,SIGMA_ROW_STRICTLY_BEFORE_FORECAST_COMPLETED_TRADING_DATE,2022-05-17,2022-04-07,2022-05-17,34,D291B418C5BBFFB673DFAD9E8B911F76BB30D66CAF56DD4A47E09228A114C3AA,09A60516A82930FB648C8588B3E8CD20760651FD759812C7873E63CA1B360FBF,RUNTIME_LEDGER_ONLY_NOT_FORECAST_NOT_DIAGNOSTIC_NOT_BACKTEST
