foundation_scope,series_label,strategy_use_status,book_symbol,continuous_row_date,continuous_timestamp_utc,source_contract,source_provider_symbol,source_instrument_id,source_completed_trading_date,daily_price_semantics,daily_price_field,provider_timestamp_policy,completed_trading_date_policy,adjustment_method,adjustment_factor_or_offset,provider_condition_readiness_status,lineage_policy_status,settlement_policy,execution_status,source_timestamp_utc,source_open,source_high,source_low,source_close,source_volume,adjusted_open,adjusted_high,adjusted_low,adjusted_close,source_fragment_table_sha256,source_archive_sha256,roll_policy_status
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2025-12-24,2025-12-24T00:00:00Z,ZNH6,ZNH6,42004475,2025-12-24,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2025-12-24T00:00:00Z,112.34375,112.53125,112.265625,112.515625,577621,112.2656250000,112.4531250000,112.1875000000,112.4375000000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2025-12-25,2025-12-25T00:00:00Z,ZNH6,ZNH6,42004475,2025-12-25,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2025-12-25T00:00:00Z,112.515625,112.53125,112.484375,112.5,4902,112.4375000000,112.4531250000,112.4062500000,112.4218750000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2025-12-26,2025-12-26T00:00:00Z,ZNH6,ZNH6,42004475,2025-12-26,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2025-12-26T00:00:00Z,112.5,112.71875,112.375,112.578125,705239,112.4218750000,112.6406250000,112.2968750000,112.5000000000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2025-12-28,2025-12-28T00:00:00Z,ZNH6,ZNH6,42004475,2025-12-28,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2025-12-28T00:00:00Z,112.578125,112.578125,112.484375,112.5625,9775,112.5000000000,112.5000000000,112.4062500000,112.4843750000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2025-12-29,2025-12-29T00:00:00Z,ZNH6,ZNH6,42004475,2025-12-29,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2025-12-29T00:00:00Z,112.578125,112.78125,112.515625,112.765625,1024696,112.5000000000,112.7031250000,112.4375000000,112.6875000000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2025-12-30,2025-12-30T00:00:00Z,ZNH6,ZNH6,42004475,2025-12-30,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2025-12-30T00:00:00Z,112.765625,112.796875,112.53125,112.625,955634,112.6875000000,112.7187500000,112.4531250000,112.5468750000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2025-12-31,2025-12-31T00:00:00Z,ZNH6,ZNH6,42004475,2025-12-31,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2025-12-31T00:00:00Z,112.625,112.796875,112.25,112.296875,1364502,112.5468750000,112.7187500000,112.1718750000,112.2187500000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-01,2026-01-01T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-01,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-01T00:00:00Z,112.296875,112.3125,112.25,112.296875,22822,112.2187500000,112.2343750000,112.1718750000,112.2187500000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-02,2026-01-02T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-02,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-02T00:00:00Z,112.3125,112.453125,112.140625,112.1875,1158498,112.2343750000,112.3750000000,112.0625000000,112.1093750000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-04,2026-01-04T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-04,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-04T00:00:00Z,112.21875,112.25,112.15625,112.203125,22398,112.1406250000,112.1718750000,112.0781250000,112.1250000000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-05,2026-01-05T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-05,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-05T00:00:00Z,112.203125,112.515625,112.171875,112.40625,1487449,112.1250000000,112.4375000000,112.0937500000,112.3281250000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-06,2026-01-06T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-06,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-06T00:00:00Z,112.390625,112.46875,112.1875,112.375,1600912,112.3125000000,112.3906250000,112.1093750000,112.2968750000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-07,2026-01-07T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-07,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-07T00:00:00Z,112.375,112.6875,112.375,112.453125,1923267,112.2968750000,112.6093750000,112.2968750000,112.3750000000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-08,2026-01-08T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-08,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-08T00:00:00Z,112.46875,112.65625,112.21875,112.328125,1661321,112.3906250000,112.5781250000,112.1406250000,112.2500000000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-09,2026-01-09T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-09,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-09T00:00:00Z,112.328125,112.375,111.96875,112.234375,2576762,112.2500000000,112.2968750000,111.8906250000,112.1562500000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-11,2026-01-11T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-11,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-11T00:00:00Z,112.15625,112.203125,112.15625,112.171875,14559,112.0781250000,112.1250000000,112.0781250000,112.0937500000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
SOURCE_NATIVE_FUTURES_DAILY_DATA_FOUNDATION,ZN_LOCAL_CONTINUOUS_DAILY_LINEAGE_DEV_RECON_ONLY,DEV_RECON_ONLY_NOT_TEST_NOT_VALIDATION_NOT_BACKTEST_READY,ZN,2026-01-12,2026-01-12T00:00:00Z,ZNH6,ZNH6,42004475,2026-01-12,TRADE_BAR_CLOSE_NOT_OFFICIAL_SETTLEMENT,DATABENTO_OHLCV_1D_CLOSE,UTC_MIDNIGHT_PROVIDER_DAILY_BAR_TIMESTAMP_NOT_EXCHANGE_SESSION_END,CARRIED_FROM_SOURCE_QUARANTINE_COMPLETED_TRADING_DATE_INCLUDING_SUNDAY_GLOBEX_SESSIONS,LOCAL_ADDITIVE_BACK_ADJUSTMENT_OLD_HISTORY_TO_NEW_CONTRACT_LEVEL,-0.0781250000,ROW_READY_PROVIDER_CONDITION_NORMAL,PASS_ZN_LOCAL_LINEAGE_DEV_RECON_ONLY,BLOCKED_PENDING_OFFICIAL_SETTLEMENT_SOURCE_GATE,LOCAL_CONTINUOUS_CONSTRUCTION_DEV_RECON_ONLY_NOT_DIAGNOSTIC_NOT_BACKTEST_NOT_PROMOTION,2026-01-12T00:00:00Z,112.171875,112.34375,111.984375,112.203125,2048330,112.0937500000,112.2656250000,111.9062500000,112.1250000000,1CD183CB24E3C4A4CC569AA13C263114E3C4DF8423026D28C5430CBD8C512DA5,F34BDBEB916332B58F1CED5890FD02D501781403E91BE78508AEB0804B6B5584,ROLL_POLICY_LOCKED_FOR_ZN_DEV_RECON_LINEAGE_ONLY
