ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-08-03 00:00:00+00:00,35,1,10039,4343.75,4343.75,4343.75,4343.75,1,MESU2
2021-08-18 00:00:00+00:00,35,1,10039,4402.5,4402.5,4402.5,4402.5,1,MESU2
2021-08-24 00:00:00+00:00,35,1,10039,4455.25,4455.25,4455.25,4455.25,1,MESU2
2021-08-27 00:00:00+00:00,35,1,10039,4457.0,4457.0,4457.0,4457.0,1,MESU2
2021-08-29 00:00:00+00:00,35,1,10039,4495.25,4495.25,4495.25,4495.25,1,MESU2
2021-08-31 00:00:00+00:00,35,1,10039,4500.0,4500.0,4500.0,4500.0,2,MESU2
2021-09-03 00:00:00+00:00,35,1,10039,4495.0,4495.0,4495.0,4495.0,1,MESU2
2021-09-17 00:00:00+00:00,35,1,10039,4443.0,4443.0,4443.0,4443.0,2,MESU2
2021-09-23 00:00:00+00:00,35,1,10039,4375.0,4428.0,4375.0,4428.0,15,MESU2
2021-09-24 00:00:00+00:00,35,1,10039,4397.25,4397.5,4397.25,4397.5,2,MESU2
2021-09-28 00:00:00+00:00,35,1,10039,4398.25,4398.25,4320.0,4320.0,4,MESU2
2021-10-14 00:00:00+00:00,35,1,10039,4395.0,4395.0,4395.0,4395.0,1,MESU2
2021-10-15 00:00:00+00:00,35,1,10039,4420.0,4437.25,4420.0,4437.25,2,MESU2
2021-10-19 00:00:00+00:00,35,1,10039,4475.0,4475.0,4475.0,4475.0,1,MESU2
2021-10-22 00:00:00+00:00,35,1,10039,4516.75,4520.0,4516.75,4520.0,2,MESU2
2021-10-29 00:00:00+00:00,35,1,10039,4567.0,4567.0,4567.0,4567.0,1,MESU2
2021-11-03 00:00:00+00:00,35,1,10039,4610.0,4620.0,4610.0,4620.0,2,MESU2
2021-11-29 00:00:00+00:00,35,1,10039,4620.0,4621.5,4620.0,4621.5,2,MESU2
2021-11-30 00:00:00+00:00,35,1,10039,4560.5,4560.5,4538.0,4538.0,2,MESU2
2021-12-07 00:00:00+00:00,35,1,10039,4625.0,4630.0,4625.0,4630.0,11,MESU2
2021-12-09 00:00:00+00:00,35,1,10039,4645.0,4645.0,4645.0,4645.0,1,MESU2
2021-12-10 00:00:00+00:00,35,1,10039,4688.75,4688.75,4688.75,4688.75,1,MESU2
2021-12-14 00:00:00+00:00,35,1,10039,4625.0,4625.0,4625.0,4625.0,10,MESU2
2021-12-15 00:00:00+00:00,35,1,10039,4612.0,4612.0,4612.0,4612.0,1,MESU2
2021-12-16 00:00:00+00:00,35,1,10039,4700.0,4700.0,4647.5,4658.25,17,MESU2
2021-12-17 00:00:00+00:00,35,1,10039,4596.0,4596.0,4596.0,4596.0,2,MESU2
2021-12-20 00:00:00+00:00,35,1,10039,4569.0,4569.0,4510.0,4510.0,8,MESU2
2021-12-21 00:00:00+00:00,35,1,10039,4576.0,4626.0,4576.0,4626.0,15,MESU2
2021-12-22 00:00:00+00:00,35,1,10039,4638.0,4660.0,4638.0,4660.0,10,MESU2
2021-12-23 00:00:00+00:00,35,1,10039,4700.0,4700.0,4700.0,4700.0,2,MESU2
2021-12-27 00:00:00+00:00,35,1,10039,4712.25,4750.0,4712.25,4750.0,2,MESU2
2021-12-28 00:00:00+00:00,35,1,10039,4773.0,4773.0,4773.0,4773.0,1,MESU2
2021-12-29 00:00:00+00:00,35,1,10039,4769.75,4769.75,4769.75,4769.75,8,MESU2
2021-12-30 00:00:00+00:00,35,1,10039,4773.0,4773.0,4773.0,4773.0,2,MESU2
2021-12-31 00:00:00+00:00,35,1,10039,4747.0,4747.0,4747.0,4747.0,1,MESU2
2022-01-03 00:00:00+00:00,35,1,10039,4767.25,4767.25,4767.25,4767.25,1,MESU2
2022-01-04 00:00:00+00:00,35,1,10039,4773.5,4773.5,4760.0,4760.0,2,MESU2
2022-01-05 00:00:00+00:00,35,1,10039,4750.0,4750.0,4750.0,4750.0,1,MESU2
2022-01-07 00:00:00+00:00,35,1,10039,4661.75,4669.5,4648.5,4665.25,14,MESU2
2022-01-10 00:00:00+00:00,35,1,10039,4639.0,4639.0,4601.25,4610.0,10,MESU2
2022-01-11 00:00:00+00:00,35,1,10039,4687.0,4687.0,4687.0,4687.0,1,MESU2
2022-01-12 00:00:00+00:00,35,1,10039,4690.0,4719.0,4690.0,4714.0,26,MESU2
2022-01-13 00:00:00+00:00,35,1,10039,4712.75,4713.75,4655.25,4655.25,17,MESU2
2022-01-14 00:00:00+00:00,35,1,10039,4636.25,4650.0,4599.0,4634.0,12,MESU2
2022-01-17 00:00:00+00:00,35,1,10039,4643.25,4649.0,4643.25,4649.0,2,MESU2
2022-01-18 00:00:00+00:00,35,1,10039,4612.5,4612.5,4550.0,4550.0,11,MESU2
2022-01-20 00:00:00+00:00,35,1,10039,4539.25,4539.25,4450.0,4450.0,4,MESU2
2022-01-21 00:00:00+00:00,35,1,10039,4441.25,4470.0,4372.75,4380.0,20,MESU2
2022-01-24 00:00:00+00:00,35,1,10039,4410.0,4410.0,4230.25,4390.0,55,MESU2
2022-01-25 00:00:00+00:00,35,1,10039,4350.0,4355.0,4285.0,4350.0,12,MESU2
2022-01-26 00:00:00+00:00,35,1,10039,4397.0,4420.0,4301.75,4312.0,20,MESU2
2022-01-27 00:00:00+00:00,35,1,10039,4303.0,4410.0,4268.25,4300.0,38,MESU2
2022-01-28 00:00:00+00:00,35,1,10039,4269.75,4410.0,4269.0,4410.0,13,MESU2
2022-01-31 00:00:00+00:00,35,1,10039,4420.0,4496.0,4390.0,4496.0,19,MESU2
2022-02-01 00:00:00+00:00,35,1,10039,4480.0,4520.0,4469.0,4520.0,8,MESU2
2022-02-02 00:00:00+00:00,35,1,10039,4547.0,4573.25,4547.0,4573.25,7,MESU2
2022-02-03 00:00:00+00:00,35,1,10039,4508.0,4514.0,4455.5,4514.0,11,MESU2
2022-02-04 00:00:00+00:00,35,1,10039,4511.0,4514.0,4450.0,4450.0,8,MESU2
2022-02-06 00:00:00+00:00,35,1,10039,4490.0,4490.0,4490.0,4490.0,2,MESU2
2022-02-07 00:00:00+00:00,35,1,10039,4470.0,4490.0,4470.0,4490.0,8,MESU2
2022-02-08 00:00:00+00:00,35,1,10039,4474.75,4474.75,4474.75,4474.75,1,MESU2
2022-02-09 00:00:00+00:00,35,1,10039,4513.5,4582.25,4513.5,4582.25,8,MESU2
2022-02-10 00:00:00+00:00,35,1,10039,4570.5,4570.5,4484.0,4484.0,9,MESU2
2022-02-11 00:00:00+00:00,35,1,10039,4475.0,4500.0,4408.25,4408.25,24,MESU2
2022-02-13 00:00:00+00:00,35,1,10039,4405.0,4405.0,4405.0,4405.0,2,MESU2
2022-02-14 00:00:00+00:00,35,1,10039,4405.0,4410.0,4380.0,4380.0,3,MESU2
2022-02-15 00:00:00+00:00,35,1,10039,4391.25,4458.25,4391.25,4458.25,2,MESU2
2022-02-16 00:00:00+00:00,35,1,10039,4466.0,4477.0,4420.0,4421.5,7,MESU2
2022-02-17 00:00:00+00:00,35,1,10039,4440.0,4440.0,4369.0,4369.0,27,MESU2
2022-02-18 00:00:00+00:00,35,1,10039,4364.0,4373.0,4320.0,4336.25,18,MESU2
2022-02-21 00:00:00+00:00,35,1,10039,4363.5,4363.5,4249.75,4258.0,17,MESU2
2022-02-22 00:00:00+00:00,35,1,10039,4265.0,4338.0,4259.5,4312.0,47,MESU2
2022-02-23 00:00:00+00:00,35,1,10039,4310.0,4328.0,4218.0,4221.0,41,MESU2
2022-02-24 00:00:00+00:00,35,1,10039,4190.0,4280.0,4099.25,4260.0,148,MESU2
2022-02-25 00:00:00+00:00,35,1,10039,4255.0,4370.0,4220.0,4365.75,44,MESU2
2022-02-27 00:00:00+00:00,35,1,10039,4276.0,4288.75,4276.0,4277.25,10,MESU2
2022-02-28 00:00:00+00:00,35,1,10039,4270.0,4372.0,4269.0,4362.75,52,MESU2
2022-03-01 00:00:00+00:00,35,1,10039,4377.75,4388.5,4273.0,4273.0,34,MESU2
2022-03-02 00:00:00+00:00,35,1,10039,4313.0,4387.75,4305.0,4362.0,44,MESU2
2022-03-03 00:00:00+00:00,35,1,10039,4363.0,4400.0,4340.0,4340.0,63,MESU2
2022-03-04 00:00:00+00:00,35,1,10039,4325.0,4340.0,4274.75,4312.0,62,MESU2
2022-03-06 00:00:00+00:00,35,1,10039,4280.0,4280.0,4259.75,4260.0,16,MESU2
2022-03-07 00:00:00+00:00,35,1,10039,4258.25,4312.25,4175.0,4175.0,167,MESU2
2022-03-08 00:00:00+00:00,35,1,10039,4187.0,4265.25,4134.0,4157.0,241,MESU2
2022-03-09 00:00:00+00:00,35,1,10039,4170.25,4292.25,4167.25,4266.5,119,MESU2
2022-03-10 00:00:00+00:00,35,1,10039,4255.0,4268.25,4200.0,4255.0,410,MESU2
2022-03-11 00:00:00+00:00,35,1,10039,4242.0,4320.0,4192.25,4196.0,313,MESU2
2022-03-13 00:00:00+00:00,35,1,10039,4215.0,4225.0,4212.0,4225.0,9,MESU2
2022-03-14 00:00:00+00:00,35,1,10039,4222.0,4240.25,4152.25,4177.0,656,MESU2
2022-03-15 00:00:00+00:00,35,1,10039,4171.5,4261.5,4130.0,4255.0,709,MESU2
2022-03-16 00:00:00+00:00,35,1,10039,4245.75,4366.0,4241.0,4352.5,990,MESU2
2022-03-17 00:00:00+00:00,35,1,10039,4354.25,4407.5,4322.0,4380.0,724,MESU2
2022-03-18 00:00:00+00:00,35,1,10039,4384.0,4468.25,4366.0,4466.75,1436,MESU2
2022-03-20 00:00:00+00:00,35,1,10039,4460.75,4461.5,4453.25,4453.25,35,MESU2
2022-03-21 00:00:00+00:00,35,1,10039,4452.25,4473.0,4417.25,4453.25,1458,MESU2
2022-03-22 00:00:00+00:00,35,1,10039,4445.0,4515.75,4436.25,4509.25,1548,MESU2
2022-03-23 00:00:00+00:00,35,1,10039,4512.5,4515.75,4447.0,4454.0,1357,MESU2
2022-03-24 00:00:00+00:00,35,1,10039,4456.75,4520.75,4448.0,4512.0,1207,MESU2
2022-03-25 00:00:00+00:00,35,1,10039,4507.0,4541.75,4497.5,4538.5,1190,MESU2
2022-03-27 00:00:00+00:00,35,1,10039,4538.0,4543.25,4532.0,4532.75,29,MESU2
2022-03-28 00:00:00+00:00,35,1,10039,4527.25,4576.0,4514.0,4575.0,960,MESU2
2022-03-29 00:00:00+00:00,35,1,10039,4570.0,4633.0,4569.25,4624.25,1703,MESU2
2022-03-30 00:00:00+00:00,35,1,10039,4621.0,4631.25,4578.5,4603.0,777,MESU2
2022-03-31 00:00:00+00:00,35,1,10039,4603.25,4616.75,4530.0,4545.0,1321,MESU2
2022-04-01 00:00:00+00:00,35,1,10039,4546.0,4558.0,4504.25,4539.5,1321,MESU2
2022-04-03 00:00:00+00:00,35,1,10039,4542.0,4542.25,4532.0,4532.0,21,MESU2
2022-04-04 00:00:00+00:00,35,1,10039,4531.75,4582.75,4531.75,4577.75,716,MESU2
2022-04-05 00:00:00+00:00,35,1,10039,4577.5,4591.75,4512.75,4527.5,1211,MESU2
2022-04-06 00:00:00+00:00,35,1,10039,4529.0,4530.75,4447.0,4464.5,1880,MESU2
2022-04-07 00:00:00+00:00,35,1,10039,4462.5,4519.5,4448.0,4505.75,2147,MESU2
2022-04-08 00:00:00+00:00,35,1,10039,4501.5,4524.0,4472.5,4486.5,1264,MESU2
2022-04-10 00:00:00+00:00,35,1,10039,4493.0,4494.0,4480.0,4480.0,32,MESU2
2022-04-11 00:00:00+00:00,35,1,10039,4478.0,4482.0,4407.0,4407.0,1533,MESU2
2022-04-12 00:00:00+00:00,35,1,10039,4410.5,4469.0,4379.0,4408.75,2527,MESU2
2022-04-13 00:00:00+00:00,35,1,10039,4409.0,4452.5,4387.25,4441.5,1305,MESU2
2022-04-14 00:00:00+00:00,35,1,10039,4448.0,4458.75,4388.0,4392.5,1053,MESU2
2022-04-17 00:00:00+00:00,35,1,10039,4392.25,4392.25,4359.5,4359.5,108,MESU2
2022-04-18 00:00:00+00:00,35,1,10039,4360.0,4414.0,4359.5,4413.75,1155,MESU2
2022-04-19 00:00:00+00:00,35,1,10039,4414.25,4469.25,4374.0,4448.5,1093,MESU2
2022-04-20 00:00:00+00:00,35,1,10039,4444.0,4488.0,4438.0,4474.0,998,MESU2
2022-04-21 00:00:00+00:00,35,1,10039,4478.0,4514.25,4381.0,4381.0,1795,MESU2
2022-04-22 00:00:00+00:00,35,1,10039,4386.5,4397.0,4253.5,4257.0,2141,MESU2
2022-04-24 00:00:00+00:00,35,1,10039,4262.0,4273.0,4254.5,4266.75,110,MESU2
2022-04-25 00:00:00+00:00,35,1,10039,4262.0,4301.0,4200.0,4297.75,2412,MESU2
2022-04-26 00:00:00+00:00,35,1,10039,4291.25,4309.25,4141.0,4181.0,1903,MESU2
2022-04-27 00:00:00+00:00,35,1,10039,4179.0,4240.0,4160.0,4217.75,2072,MESU2
2022-04-28 00:00:00+00:00,35,1,10039,4216.5,4308.0,4188.0,4251.0,2088,MESU2
2022-04-29 00:00:00+00:00,35,1,10039,4251.0,4284.5,4123.5,4141.75,2035,MESU2
2022-05-01 00:00:00+00:00,35,1,10039,4143.5,4151.5,4123.5,4136.5,309,MESU2
2022-05-02 00:00:00+00:00,35,1,10039,4136.5,4170.5,4059.0,4148.75,3184,MESU2
2022-05-03 00:00:00+00:00,35,1,10039,4155.0,4200.0,4134.0,4183.5,1590,MESU2
2022-05-04 00:00:00+00:00,35,1,10039,4179.0,4306.5,4147.5,4292.5,1911,MESU2
2022-05-05 00:00:00+00:00,35,1,10039,4291.0,4303.5,4103.0,4151.5,3202,MESU2
2022-05-06 00:00:00+00:00,35,1,10039,4152.75,4156.5,4067.0,4115.0,3519,MESU2
2022-05-08 00:00:00+00:00,35,1,10039,4094.0,4101.75,4078.5,4083.25,191,MESU2
2022-05-09 00:00:00+00:00,35,1,10039,4085.0,4096.5,3972.0,4002.75,4367,MESU2
2022-05-10 00:00:00+00:00,35,1,10039,3999.0,4068.0,3955.5,3990.0,3148,MESU2
2022-05-11 00:00:00+00:00,35,1,10039,3998.0,4052.75,3927.5,3942.5,4255,MESU2
2022-05-12 00:00:00+00:00,35,1,10039,3940.0,3963.0,3855.5,3945.0,4522,MESU2
2022-05-13 00:00:00+00:00,35,1,10039,3941.0,4039.0,3940.5,4017.5,2809,MESU2
2022-05-15 00:00:00+00:00,35,1,10039,4027.75,4044.5,4022.25,4040.0,156,MESU2
2022-05-16 00:00:00+00:00,35,1,10039,4037.25,4047.0,3983.0,4009.0,3356,MESU2
2022-05-17 00:00:00+00:00,35,1,10039,4008.0,4100.0,4008.0,4089.25,3746,MESU2
2022-05-18 00:00:00+00:00,35,1,10039,4089.25,4093.25,3900.25,3901.5,3637,MESU2
2022-05-19 00:00:00+00:00,35,1,10039,3900.0,3946.0,3860.0,3911.0,5973,MESU2
2022-05-20 00:00:00+00:00,35,1,10039,3914.0,3951.0,3810.0,3903.5,5006,MESU2
2022-05-22 00:00:00+00:00,35,1,10039,3910.0,3940.0,3910.0,3937.5,256,MESU2
2022-05-23 00:00:00+00:00,35,1,10039,3939.25,3984.0,3909.0,3950.75,5114,MESU2
2022-05-24 00:00:00+00:00,35,1,10039,3945.75,3965.75,3875.0,3960.25,5624,MESU2
2022-05-25 00:00:00+00:00,35,1,10039,3958.5,4000.5,3916.0,3972.0,3600,MESU2
2022-05-26 00:00:00+00:00,35,1,10039,3974.75,4075.75,3964.0,4060.0,3298,MESU2
2022-05-27 00:00:00+00:00,35,1,10039,4061.0,4171.75,4044.0,4170.5,4329,MESU2
2022-05-29 00:00:00+00:00,35,1,10039,4167.75,4176.75,4160.0,4170.0,352,MESU2
2022-05-30 00:00:00+00:00,35,1,10039,4167.0,4205.0,4165.0,4180.5,1570,MESU2
2022-05-31 00:00:00+00:00,35,1,10039,4179.0,4182.5,4105.75,4151.25,5779,MESU2
2022-06-01 00:00:00+00:00,35,1,10039,4153.5,4168.0,4074.75,4090.75,6255,MESU2
2022-06-02 00:00:00+00:00,35,1,10039,4090.0,4191.25,4074.75,4184.25,7230,MESU2
2022-06-03 00:00:00+00:00,35,1,10039,4182.75,4187.0,4099.0,4111.5,4938,MESU2
2022-06-05 00:00:00+00:00,35,1,10039,4112.25,4119.5,4107.75,4112.0,249,MESU2
2022-06-06 00:00:00+00:00,35,1,10039,4109.75,4170.75,4107.25,4125.5,6359,MESU2
2022-06-07 00:00:00+00:00,35,1,10039,4122.25,4166.0,4078.0,4149.0,10753,MESU2
2022-06-08 00:00:00+00:00,35,1,10039,4150.0,4161.5,4107.5,4119.0,11214,MESU2
2022-06-09 00:00:00+00:00,35,1,10039,4120.75,4145.5,4015.5,4023.25,82031,MESU2
2022-06-10 00:00:00+00:00,35,1,10039,4023.25,4030.5,3896.5,3906.5,939584,MESU2
2022-06-12 00:00:00+00:00,35,1,10039,3877.5,3880.0,3860.0,3863.0,30257,MESU2
2022-06-13 00:00:00+00:00,35,1,10039,3862.75,3864.25,3735.25,3762.75,1545453,MESU2
2022-06-14 00:00:00+00:00,35,1,10039,3762.75,3807.5,3708.75,3759.75,1375679,MESU2
2022-06-15 00:00:00+00:00,35,1,10039,3759.75,3843.0,3723.25,3821.0,1310147,MESU2
2022-06-16 00:00:00+00:00,35,1,10039,3820.75,3833.25,3641.75,3677.25,1407973,MESU2
2022-06-17 00:00:00+00:00,35,1,10039,3677.5,3713.25,3639.0,3682.75,1356483,MESU2
2022-06-19 00:00:00+00:00,35,1,10039,3683.75,3708.5,3681.25,3705.25,22248,MESU2
2022-06-20 00:00:00+00:00,35,1,10039,3705.25,3724.75,3662.0,3716.75,248407,MESU2
2022-06-21 00:00:00+00:00,35,1,10039,3716.75,3783.75,3712.75,3764.5,1010986,MESU2
2022-06-22 00:00:00+00:00,35,1,10039,3764.75,3805.5,3693.25,3744.25,1391338,MESU2
2022-06-23 00:00:00+00:00,35,1,10039,3744.25,3806.0,3735.0,3784.75,1180478,MESU2
2022-06-24 00:00:00+00:00,35,1,10039,3784.75,3919.5,3781.25,3916.0,811585,MESU2
2022-06-26 00:00:00+00:00,35,1,10039,3915.5,3922.75,3899.0,3900.0,30455,MESU2
