ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-02-02 00:00:00+00:00,35,1,164760,114.5078125,114.5078125,114.5,114.5078125,6,ZFU8
2018-04-09 00:00:00+00:00,35,1,164760,114.015625,114.015625,113.96875,113.96875,9,ZFU8
2018-04-12 00:00:00+00:00,35,1,164760,113.7109375,113.7109375,113.7109375,113.7109375,1,ZFU8
2018-04-16 00:00:00+00:00,35,1,164760,113.546875,113.6875,113.546875,113.6875,372,ZFU8
2018-04-18 00:00:00+00:00,35,1,164760,113.4375,113.4375,113.4375,113.4375,1,ZFU8
2018-04-19 00:00:00+00:00,35,1,164760,113.3046875,113.3046875,113.265625,113.265625,2,ZFU8
2018-04-20 00:00:00+00:00,35,1,164760,113.2578125,113.2578125,113.1484375,113.1484375,5,ZFU8
2018-04-23 00:00:00+00:00,35,1,164760,113.046875,113.046875,113.0,113.0,7,ZFU8
2018-04-24 00:00:00+00:00,35,1,164760,113.0,113.0,112.953125,113.0,3,ZFU8
2018-04-26 00:00:00+00:00,35,1,164760,113.015625,113.09375,113.015625,113.0703125,1150,ZFU8
2018-04-27 00:00:00+00:00,35,1,164760,113.1015625,113.1015625,113.0546875,113.0546875,13,ZFU8
2018-04-30 00:00:00+00:00,35,1,164760,113.0859375,113.171875,113.0859375,113.171875,60,ZFU8
2018-05-01 00:00:00+00:00,35,1,164760,113.109375,113.109375,113.0546875,113.0859375,49,ZFU8
2018-05-02 00:00:00+00:00,35,1,164760,113.078125,113.1328125,113.0078125,113.125,362,ZFU8
2018-05-03 00:00:00+00:00,35,1,164760,113.25,113.328125,113.21875,113.2421875,648,ZFU8
2018-05-04 00:00:00+00:00,35,1,164760,113.265625,113.390625,113.171875,113.234375,1153,ZFU8
2018-05-07 00:00:00+00:00,35,1,164760,113.1953125,113.2421875,113.1875,113.2265625,173,ZFU8
2018-05-08 00:00:00+00:00,35,1,164760,113.1796875,113.21875,113.0546875,113.1015625,277,ZFU8
2018-05-09 00:00:00+00:00,35,1,164760,113.078125,113.0859375,112.9453125,112.9453125,1604,ZFU8
