ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2017-04-13 00:00:00+00:00,35,1,306580,117.8359375,118.28125,117.8359375,118.28125,2,ZFZ7
2017-07-03 00:00:00+00:00,35,1,306580,117.1875,117.1875,117.1875,117.1875,1,ZFZ7
2017-07-06 00:00:00+00:00,35,1,306580,117.2734375,117.2734375,117.2734375,117.2734375,2,ZFZ7
2017-07-07 00:00:00+00:00,35,1,306580,117.1328125,117.1328125,117.1328125,117.1328125,1,ZFZ7
2017-07-10 00:00:00+00:00,35,1,306580,117.265625,117.265625,117.2421875,117.265625,12,ZFZ7
2017-07-11 00:00:00+00:00,35,1,306580,117.1953125,117.296875,117.1640625,117.296875,23,ZFZ7
2017-07-12 00:00:00+00:00,35,1,306580,117.4140625,117.4765625,117.4140625,117.4609375,3,ZFZ7
2017-07-13 00:00:00+00:00,35,1,306580,117.578125,117.578125,117.484375,117.484375,2,ZFZ7
2017-07-14 00:00:00+00:00,35,1,306580,117.6328125,117.6328125,117.6328125,117.6328125,1,ZFZ7
2017-07-17 00:00:00+00:00,35,1,306580,117.65625,117.65625,117.65625,117.65625,2,ZFZ7
2017-07-18 00:00:00+00:00,35,1,306580,117.7734375,117.7734375,117.7734375,117.7734375,1,ZFZ7
2017-07-19 00:00:00+00:00,35,1,306580,117.78125,117.78125,117.75,117.75,76,ZFZ7
2017-07-20 00:00:00+00:00,35,1,306580,117.8203125,117.8203125,117.8203125,117.8203125,1,ZFZ7
2017-07-21 00:00:00+00:00,35,1,306580,117.8828125,117.9375,117.8828125,117.9375,27,ZFZ7
2017-07-24 00:00:00+00:00,35,1,306580,117.9921875,117.9921875,117.859375,117.859375,589,ZFZ7
2017-07-25 00:00:00+00:00,35,1,306580,117.78125,117.78125,117.5390625,117.5390625,16,ZFZ7
2017-07-26 00:00:00+00:00,35,1,306580,117.59375,117.8203125,117.5546875,117.8203125,35,ZFZ7
2017-07-27 00:00:00+00:00,35,1,306580,117.765625,117.765625,117.703125,117.7265625,11,ZFZ7
2017-07-28 00:00:00+00:00,35,1,306580,117.78125,117.796875,117.703125,117.796875,52,ZFZ7
