completed_timestamp_utc,trading_date,raw_symbol,session_id,row_locator,close_price,readiness_status
2026-04-13T03:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T030000Z_0001,110.796875,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
2026-04-13T04:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T040000Z_0002,110.84375,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
2026-04-13T05:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T050000Z_0003,110.859375,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
2026-04-13T06:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T060000Z_0004,110.84375,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
2026-04-13T07:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T070000Z_0005,110.890625,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
2026-04-13T08:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T080000Z_0006,110.96875,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
2026-04-13T09:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T090000Z_0007,110.9375,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
2026-04-13T10:00:00Z,2026-04-13,ZNM6,UTC_ZN_RUNTIME_EVIDENCE_2026-04-12T22_2026-04-13T21Z,S27V2_RUNTIME_EVIDENCE_ZN_HOURLY_DECISION_20260413T100000Z_0008,110.9375,READY_COMPLETED_BAR_LOCAL_RUNTIME_EVIDENCE_RECON
