root,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_raw_symbol,exit_raw_symbol,held_contracts_unit_plumbing,position_change_from_previous_pnl_row,entry_continuous_close,exit_continuous_close,price_change_points,contract_multiplier,gross_pnl_usd,etf_fee_per_side_usd,estimated_etf_fee_usd,net_after_etf_fees_usd,cumulative_gross_pnl_usd,cumulative_estimated_etf_fees_usd,cumulative_net_after_etf_fees_usd,cost_status,lookahead_status,backtest_row_status
ZT,2022-01-03T15:00:00Z,2022-01-03T16:00:00Z,2022-01-03,2022-01-03,ZTH2,ZTH2,0,0,110.30078125,110.3359375,0.03515625,2000.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-03T16:00:00Z,2022-01-03T17:00:00Z,2022-01-03,2022-01-03,ZTH2,ZTH2,0,0,110.3359375,110.3359375,0.0,2000.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-03T17:00:00Z,2022-01-03T18:00:00Z,2022-01-03,2022-01-03,ZTH2,ZTH2,0,0,110.3359375,110.34375,0.0078125,2000.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-03T18:00:00Z,2022-01-03T19:00:00Z,2022-01-03,2022-01-03,ZTH2,ZTH2,0,0,110.34375,110.34765625,0.00390625,2000.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-03T19:00:00Z,2022-01-03T20:00:00Z,2022-01-03,2022-01-03,ZTH2,ZTH2,0,0,110.34765625,110.32421875,-0.0234375,2000.0,-0.0,1.36,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-03T20:00:00Z,2022-01-03T21:00:00Z,2022-01-03,2022-01-03,ZTH2,ZTH2,0,0,110.32421875,110.32421875,0.0,2000.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-03T21:00:00Z,2022-01-03T22:00:00Z,2022-01-03,2022-01-03,ZTH2,ZTH2,0,0,110.32421875,110.36328125,0.0390625,2000.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-03T22:00:00Z,2022-01-04T00:00:00Z,2022-01-03,2022-01-04,ZTH2,ZTH2,-1,-1,110.36328125,110.37109375,0.0078125,2000.0,-15.625,1.36,1.36,-16.985,-15.625,1.36,-16.985,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T00:00:00Z,2022-01-04T01:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,-1,0,110.37109375,110.36328125,-0.0078125,2000.0,15.625,1.36,0.0,15.625,0.0,1.36,-1.3599999999999994,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T01:00:00Z,2022-01-04T02:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,1,110.36328125,110.34765625,-0.015625,2000.0,-0.0,1.36,1.36,-1.36,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T02:00:00Z,2022-01-04T03:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,0,110.34765625,110.34765625,0.0,2000.0,0.0,1.36,0.0,0.0,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T03:00:00Z,2022-01-04T04:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,0,110.34765625,110.33984375,-0.0078125,2000.0,-0.0,1.36,0.0,-0.0,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T04:00:00Z,2022-01-04T05:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,0,110.33984375,110.33984375,0.0,2000.0,0.0,1.36,0.0,0.0,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T05:00:00Z,2022-01-04T06:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,0,110.33984375,110.34765625,0.0078125,2000.0,0.0,1.36,0.0,0.0,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T06:00:00Z,2022-01-04T07:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,0,110.34765625,110.34375,-0.00390625,2000.0,-0.0,1.36,0.0,-0.0,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T07:00:00Z,2022-01-04T08:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,0,110.34375,110.35546875,0.01171875,2000.0,0.0,1.36,0.0,0.0,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-01-04T08:00:00Z,2022-01-04T09:00:00Z,2022-01-04,2022-01-04,ZTH2,ZTH2,0,0,110.35546875,110.34375,-0.01171875,2000.0,-0.0,1.36,0.0,-0.0,0.0,2.72,-2.7199999999999998,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
