root,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_raw_symbol,exit_raw_symbol,held_contracts_unit_plumbing,position_change_from_previous_pnl_row,entry_continuous_close,exit_continuous_close,price_change_points,contract_multiplier,gross_pnl_usd,etf_fee_per_side_usd,estimated_etf_fee_usd,net_after_etf_fees_usd,cumulative_gross_pnl_usd,cumulative_estimated_etf_fees_usd,cumulative_net_after_etf_fees_usd,cost_status,lookahead_status,backtest_row_status
ZT,2022-06-09T03:00:00Z,2022-06-09T04:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,2,0,107.11328125,107.1328125,0.01953125,2000.0,78.125,1.36,0.0,78.125,-1804.6875,1923.0400000000016,-3727.7274999999777,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T04:00:00Z,2022-06-09T05:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,-2,107.1328125,107.12890625,-0.00390625,2000.0,-0.0,1.36,2.72,-2.72,-1804.6875,1925.7600000000016,-3730.4474999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T05:00:00Z,2022-06-09T06:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,0,107.12890625,107.14453125,0.015625,2000.0,0.0,1.36,0.0,0.0,-1804.6875,1925.7600000000016,-3730.4474999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T06:00:00Z,2022-06-09T07:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,0,107.14453125,107.13671875,-0.0078125,2000.0,-0.0,1.36,0.0,-0.0,-1804.6875,1925.7600000000016,-3730.4474999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T07:00:00Z,2022-06-09T08:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,0,107.13671875,107.16796875,0.03125,2000.0,0.0,1.36,0.0,0.0,-1804.6875,1925.7600000000016,-3730.4474999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T08:00:00Z,2022-06-09T09:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,0,107.16796875,107.1640625,-0.00390625,2000.0,-0.0,1.36,0.0,-0.0,-1804.6875,1925.7600000000016,-3730.4474999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T09:00:00Z,2022-06-09T10:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,0,107.1640625,107.1484375,-0.015625,2000.0,-0.0,1.36,0.0,-0.0,-1804.6875,1925.7600000000016,-3730.4474999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T10:00:00Z,2022-06-09T11:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,1,1,107.1484375,107.16015625,0.01171875,2000.0,23.4375,1.36,1.36,22.0775,-1781.25,1927.1200000000015,-3708.3699999999776,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T11:00:00Z,2022-06-09T12:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,-1,107.16015625,107.08984375,-0.0703125,2000.0,-0.0,1.36,1.36,-1.36,-1781.25,1928.4800000000014,-3709.7299999999777,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T12:00:00Z,2022-06-09T13:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,2,2,107.08984375,107.0625,-0.02734375,2000.0,-109.375,1.36,2.72,-112.095,-1890.625,1931.2000000000014,-3821.8249999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T13:00:00Z,2022-06-09T14:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,2,0,107.0625,107.0859375,0.0234375,2000.0,93.75,1.36,0.0,93.75,-1796.875,1931.2000000000014,-3728.0749999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T14:00:00Z,2022-06-09T15:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,2,0,107.0859375,107.0390625,-0.046875,2000.0,-187.5,1.36,0.0,-187.5,-1984.375,1931.2000000000014,-3915.5749999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T15:00:00Z,2022-06-09T16:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,2,0,107.0390625,107.0546875,0.015625,2000.0,62.5,1.36,0.0,62.5,-1921.875,1931.2000000000014,-3853.0749999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T16:00:00Z,2022-06-09T17:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,2,0,107.0546875,107.05078125,-0.00390625,2000.0,-15.625,1.36,0.0,-15.625,-1937.5,1931.2000000000014,-3868.6999999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T17:00:00Z,2022-06-09T18:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,2,0,107.05078125,107.078125,0.02734375,2000.0,109.375,1.36,0.0,109.375,-1828.125,1931.2000000000014,-3759.3249999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T18:00:00Z,2022-06-09T19:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,0,-2,107.078125,107.0625,-0.015625,2000.0,-0.0,1.36,2.72,-2.72,-1828.125,1933.9200000000014,-3762.0449999999773,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T19:00:00Z,2022-06-09T20:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,1,1,107.0625,107.0625,0.0,2000.0,0.0,1.36,1.36,-1.36,-1828.125,1935.2800000000013,-3763.4049999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T20:00:00Z,2022-06-09T21:00:00Z,2022-06-09,2022-06-09,ZTU2,ZTU2,1,0,107.0625,107.06640625,0.00390625,2000.0,7.8125,1.36,0.0,7.8125,-1820.3125,1935.2800000000013,-3755.5924999999775,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T21:00:00Z,2022-06-09T23:00:00Z,2022-06-09,2022-06-10,ZTU2,ZTU2,0,-1,107.06640625,107.0625,-0.00390625,2000.0,-0.0,1.36,1.36,-1.36,-1820.3125,1936.6400000000012,-3756.9524999999776,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-09T23:00:00Z,2022-06-10T00:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,1,1,107.0625,107.0546875,-0.0078125,2000.0,-15.625,1.36,1.36,-16.985,-1835.9375,1938.0000000000011,-3773.9374999999777,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T00:00:00Z,2022-06-10T01:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,1,107.0546875,107.0703125,0.015625,2000.0,62.5,1.36,1.36,61.14,-1773.4375,1939.360000000001,-3712.797499999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T01:00:00Z,2022-06-10T02:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,0,-2,107.0703125,107.05859375,-0.01171875,2000.0,-0.0,1.36,2.72,-2.72,-1773.4375,1942.080000000001,-3715.5174999999776,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T02:00:00Z,2022-06-10T03:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,1,1,107.05859375,107.0546875,-0.00390625,2000.0,-7.8125,1.36,1.36,-9.1725,-1781.25,1943.440000000001,-3724.6899999999778,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T03:00:00Z,2022-06-10T04:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,1,0,107.0546875,107.04296875,-0.01171875,2000.0,-23.4375,1.36,0.0,-23.4375,-1804.6875,1943.440000000001,-3748.1274999999778,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T04:00:00Z,2022-06-10T05:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,1,107.04296875,107.046875,0.00390625,2000.0,15.625,1.36,1.36,14.265,-1789.0625,1944.8000000000009,-3733.862499999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T05:00:00Z,2022-06-10T06:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,1,-1,107.046875,107.046875,0.0,2000.0,0.0,1.36,1.36,-1.36,-1789.0625,1946.1600000000008,-3735.222499999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T06:00:00Z,2022-06-10T07:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,1,0,107.046875,107.03515625,-0.01171875,2000.0,-23.4375,1.36,0.0,-23.4375,-1812.5,1946.1600000000008,-3758.659999999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T07:00:00Z,2022-06-10T08:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,1,107.03515625,107.05859375,0.0234375,2000.0,93.75,1.36,1.36,92.39,-1718.75,1947.5200000000007,-3666.269999999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T08:00:00Z,2022-06-10T09:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,0,-2,107.05859375,107.0625,0.00390625,2000.0,0.0,1.36,2.72,-2.72,-1718.75,1950.2400000000007,-3668.989999999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T09:00:00Z,2022-06-10T10:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,0,0,107.0625,107.01171875,-0.05078125,2000.0,-0.0,1.36,0.0,-0.0,-1718.75,1950.2400000000007,-3668.989999999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T10:00:00Z,2022-06-10T11:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,2,107.01171875,107.01953125,0.0078125,2000.0,31.25,1.36,2.72,28.53,-1687.5,1952.9600000000007,-3640.4599999999778,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T11:00:00Z,2022-06-10T12:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,107.01953125,106.98828125,-0.03125,2000.0,-125.0,1.36,0.0,-125.0,-1812.5,1952.9600000000007,-3765.4599999999778,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T12:00:00Z,2022-06-10T13:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.98828125,106.83984375,-0.1484375,2000.0,-593.75,1.36,0.0,-593.75,-2406.25,1952.9600000000007,-4359.209999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T13:00:00Z,2022-06-10T14:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.83984375,106.796875,-0.04296875,2000.0,-171.875,1.36,0.0,-171.875,-2578.125,1952.9600000000007,-4531.084999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T14:00:00Z,2022-06-10T15:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.796875,106.7109375,-0.0859375,2000.0,-343.75,1.36,0.0,-343.75,-2921.875,1952.9600000000007,-4874.834999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T15:00:00Z,2022-06-10T16:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.7109375,106.66015625,-0.05078125,2000.0,-203.125,1.36,0.0,-203.125,-3125.0,1952.9600000000007,-5077.959999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T16:00:00Z,2022-06-10T17:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.66015625,106.62890625,-0.03125,2000.0,-125.0,1.36,0.0,-125.0,-3250.0,1952.9600000000007,-5202.959999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T17:00:00Z,2022-06-10T18:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.62890625,106.60546875,-0.0234375,2000.0,-93.75,1.36,0.0,-93.75,-3343.75,1952.9600000000007,-5296.709999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T18:00:00Z,2022-06-10T19:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.60546875,106.58984375,-0.015625,2000.0,-62.5,1.36,0.0,-62.5,-3406.25,1952.9600000000007,-5359.209999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T19:00:00Z,2022-06-10T20:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.58984375,106.5625,-0.02734375,2000.0,-109.375,1.36,0.0,-109.375,-3515.625,1952.9600000000007,-5468.584999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T20:00:00Z,2022-06-10T21:00:00Z,2022-06-10,2022-06-10,ZTU2,ZTU2,2,0,106.5625,106.5546875,-0.0078125,2000.0,-31.25,1.36,0.0,-31.25,-3546.875,1952.9600000000007,-5499.834999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-10T21:00:00Z,2022-06-12T23:00:00Z,2022-06-10,2022-06-13,ZTU2,ZTU2,2,0,106.5546875,106.43359375,-0.12109375,2000.0,-484.375,1.36,0.0,-484.375,-4031.25,1952.9600000000007,-5984.209999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-12T23:00:00Z,2022-06-13T00:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,2,0,106.43359375,106.390625,-0.04296875,2000.0,-171.875,1.36,0.0,-171.875,-4203.125,1952.9600000000007,-6156.084999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-13T00:00:00Z,2022-06-13T01:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,2,0,106.390625,106.390625,0.0,2000.0,0.0,1.36,0.0,0.0,-4203.125,1952.9600000000007,-6156.084999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-13T01:00:00Z,2022-06-13T02:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,2,0,106.390625,106.2890625,-0.1015625,2000.0,-406.25,1.36,0.0,-406.25,-4609.375,1952.9600000000007,-6562.334999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-13T02:00:00Z,2022-06-13T03:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,2,0,106.2890625,106.3359375,0.046875,2000.0,187.5,1.36,0.0,187.5,-4421.875,1952.9600000000007,-6374.834999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-13T03:00:00Z,2022-06-13T04:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,2,0,106.3359375,106.33203125,-0.00390625,2000.0,-15.625,1.36,0.0,-15.625,-4437.5,1952.9600000000007,-6390.459999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-13T04:00:00Z,2022-06-13T05:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,2,0,106.33203125,106.3359375,0.00390625,2000.0,15.625,1.36,0.0,15.625,-4421.875,1952.9600000000007,-6374.834999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-13T05:00:00Z,2022-06-13T06:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,2,0,106.3359375,106.37109375,0.03515625,2000.0,140.625,1.36,0.0,140.625,-4281.25,1952.9600000000007,-6234.209999999977,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZT,2022-06-13T06:00:00Z,2022-06-13T07:00:00Z,2022-06-13,2022-06-13,ZTU2,ZTU2,0,-2,106.37109375,106.31640625,-0.0546875,2000.0,-0.0,1.36,2.72,-2.72,-4281.25,1955.6800000000007,-6236.929999999978,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
