ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-12-02 16:00:00+00:00,34,1,260937,12400.0,12400.0,12400.0,12400.0,2,NQZ3
2022-12-02 17:00:00+00:00,34,1,260937,12450.0,12450.0,12440.0,12440.0,2,NQZ3
2023-02-01 13:00:00+00:00,34,1,260937,12529.5,12529.5,12529.5,12529.5,1,NQZ3
2023-02-02 01:00:00+00:00,34,1,260937,12931.25,12931.25,12931.25,12931.25,14,NQZ3
2023-02-02 13:00:00+00:00,34,1,260937,13000.0,13010.0,12999.0,13010.0,5,NQZ3
2023-02-07 19:00:00+00:00,34,1,260937,13054.0,13054.0,13054.0,13054.0,1,NQZ3
2023-02-08 06:00:00+00:00,34,1,260937,13200.0,13200.0,13200.0,13200.0,1,NQZ3
2023-02-13 21:00:00+00:00,34,1,260937,12960.0,12960.0,12960.0,12960.0,1,NQZ3
2023-02-21 07:00:00+00:00,34,1,260937,12727.0,12727.0,12727.0,12727.0,1,NQZ3
2023-03-01 23:00:00+00:00,34,1,260937,12453.75,12453.75,12453.75,12453.75,1,NQZ3
2023-03-02 20:00:00+00:00,34,1,260937,12514.0,12514.0,12514.0,12514.0,1,NQZ3
2023-03-09 13:00:00+00:00,34,1,260937,12590.0,12600.0,12590.0,12590.0,3,NQZ3
2023-03-13 08:00:00+00:00,34,1,260937,12441.0,12441.0,12358.0,12358.0,4,NQZ3
2023-03-13 09:00:00+00:00,34,1,260937,12303.0,12303.0,12276.0,12276.0,13,NQZ3
2023-03-13 20:00:00+00:00,34,1,260937,12298.25,12298.25,12292.5,12292.5,5,NQZ3
2023-03-15 02:00:00+00:00,34,1,260937,12621.0,12621.0,12621.0,12621.0,1,NQZ3
2023-03-15 08:00:00+00:00,34,1,260937,12610.0,12610.0,12610.0,12610.0,1,NQZ3
2023-03-15 10:00:00+00:00,34,1,260937,12480.0,12480.0,12480.0,12480.0,1,NQZ3
2023-03-20 11:00:00+00:00,34,1,260937,12885.5,12885.5,12885.5,12885.5,2,NQZ3
2023-03-21 13:00:00+00:00,34,1,260937,13013.0,13013.0,13013.0,13013.0,1,NQZ3
2023-03-21 19:00:00+00:00,34,1,260937,13131.0,13131.0,13131.0,13131.0,1,NQZ3
2023-03-22 18:00:00+00:00,34,1,260937,13273.75,13273.75,13273.75,13273.75,1,NQZ3
2023-03-23 14:00:00+00:00,34,1,260937,13231.0,13231.0,13231.0,13231.0,1,NQZ3
2023-03-23 17:00:00+00:00,34,1,260937,13191.0,13191.0,13191.0,13191.0,1,NQZ3
2023-03-23 19:00:00+00:00,34,1,260937,13099.0,13099.0,13099.0,13099.0,1,NQZ3
2023-03-28 14:00:00+00:00,34,1,260937,12921.0,12921.0,12885.0,12885.0,2,NQZ3
2023-03-30 14:00:00+00:00,34,1,260937,13300.0,13300.0,13300.0,13300.0,5,NQZ3
2023-03-31 19:00:00+00:00,34,1,260937,13571.75,13571.75,13571.75,13571.75,1,NQZ3
