lane_class,root,asset_group,row_id,book_label,raw_symbol,instrument_id,completed_trading_date,provider_condition_status,additive_back_adjustment,raw_close,continuous_close,lineage_status,derived_completed_bar_end_utc,raw_open,raw_high,raw_low,raw_volume,continuous_open,continuous_high,continuous_low,continuous_volume
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-02,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.171875,100.515625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-02T00:00:00Z,120.296875,120.328125,120.140625,1850.0,100.640625,100.671875,100.484375,1850.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-02,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.171875,100.515625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-02T00:00:00Z,120.296875,120.328125,120.140625,1850.0,100.640625,100.671875,100.484375,1850.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-03,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.265625,100.609375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-03T00:00:00Z,120.15625,120.3125,119.46875,695743.0,100.5,100.65625,99.8125,695743.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-03,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.265625,100.609375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-03T00:00:00Z,120.15625,120.3125,119.46875,695743.0,100.5,100.65625,99.8125,695743.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-04,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.3125,100.65625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-04T00:00:00Z,120.265625,120.671875,120.0,837151.0,100.609375,101.015625,100.34375,837151.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-04,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.3125,100.65625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-04T00:00:00Z,120.265625,120.671875,120.0,837151.0,100.609375,101.015625,100.34375,837151.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-05,PROVIDER_CONDITION_AVAILABLE,-19.65625,119.390625,99.734375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-05T00:00:00Z,120.328125,120.71875,119.140625,1303717.0,100.671875,101.0625,99.484375,1303717.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-05,PROVIDER_CONDITION_AVAILABLE,-19.65625,119.390625,99.734375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-05T00:00:00Z,120.328125,120.71875,119.140625,1303717.0,100.671875,101.0625,99.484375,1303717.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-06,PROVIDER_CONDITION_AVAILABLE,-19.65625,119.953125,100.296875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-06T00:00:00Z,119.40625,120.0,119.328125,984187.0,99.75,100.34375,99.671875,984187.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-06,PROVIDER_CONDITION_AVAILABLE,-19.65625,119.953125,100.296875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-06T00:00:00Z,119.40625,120.0,119.328125,984187.0,99.75,100.34375,99.671875,984187.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-07,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.640625,100.984375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-07T00:00:00Z,119.953125,120.890625,119.53125,1419273.0,100.296875,101.234375,99.875,1419273.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-07,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.640625,100.984375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-07T00:00:00Z,119.953125,120.890625,119.53125,1419273.0,100.296875,101.234375,99.875,1419273.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-09,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.65625,101.0,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-09T00:00:00Z,120.765625,120.78125,120.65625,3038.0,101.109375,101.125,101.0,3038.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-09,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.65625,101.0,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-09T00:00:00Z,120.765625,120.78125,120.65625,3038.0,101.109375,101.125,101.0,3038.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-10,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.984375,101.328125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-10T00:00:00Z,120.671875,121.015625,120.609375,758255.0,101.015625,101.359375,100.953125,758255.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-10,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.984375,101.328125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-10T00:00:00Z,120.671875,121.015625,120.609375,758255.0,101.015625,101.359375,100.953125,758255.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-11,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.546875,100.890625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-11T00:00:00Z,120.984375,121.125,120.390625,992063.0,101.328125,101.46875,100.734375,992063.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-11,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.546875,100.890625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-11T00:00:00Z,120.984375,121.125,120.390625,992063.0,101.328125,101.46875,100.734375,992063.0
SOURCE_NATIVE_FUTURES,ZN,bond,APPENDIX_C_172_004,10-year US,ZNH1,83568,2011-01-12,PROVIDER_CONDITION_AVAILABLE,-19.65625,120.46875,100.8125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-12T00:00:00Z,120.546875,120.65625,120.015625,1061118.0,100.890625,101.0,100.359375,1061118.0
