ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-10-17 00:00:00+00:00,35,1,42004113,112.859375,112.859375,112.859375,112.859375,1,ZNM5
2024-10-22 00:00:00+00:00,35,1,42004113,111.90625,111.9375,111.90625,111.9375,2,ZNM5
2024-10-23 00:00:00+00:00,35,1,42004113,111.703125,111.703125,111.296875,111.296875,2,ZNM5
2024-10-29 00:00:00+00:00,35,1,42004113,110.96875,110.96875,110.96875,110.96875,1,ZNM5
2024-10-30 00:00:00+00:00,35,1,42004113,111.65625,111.65625,111.03125,111.03125,3,ZNM5
2024-10-31 00:00:00+00:00,35,1,42004113,110.609375,110.609375,110.609375,110.609375,1,ZNM5
2024-11-04 00:00:00+00:00,35,1,42004113,110.453125,110.453125,110.453125,110.453125,1,ZNM5
2024-11-05 00:00:00+00:00,35,1,42004113,110.375,110.375,110.375,110.375,2,ZNM5
2024-11-06 00:00:00+00:00,35,1,42004113,110.0,110.03125,109.375,109.375,4,ZNM5
2024-11-07 00:00:00+00:00,35,1,42004113,110.421875,110.421875,110.40625,110.40625,3,ZNM5
2024-11-08 00:00:00+00:00,35,1,42004113,110.65625,110.65625,110.65625,110.65625,1,ZNM5
2024-11-11 00:00:00+00:00,35,1,42004113,110.65625,110.65625,110.484375,110.484375,2,ZNM5
2024-11-12 00:00:00+00:00,35,1,42004113,110.65625,110.65625,109.875,109.875,3,ZNM5
2024-11-13 00:00:00+00:00,35,1,42004113,109.875,110.046875,109.578125,109.578125,14,ZNM5
2024-11-14 00:00:00+00:00,35,1,42004113,109.84375,110.046875,109.453125,110.046875,5,ZNM5
2024-11-19 00:00:00+00:00,35,1,42004113,110.09375,110.25,110.09375,110.125,11,ZNM5
2024-11-20 00:00:00+00:00,35,1,42004113,110.0,110.078125,110.0,110.078125,2,ZNM5
2024-11-21 00:00:00+00:00,35,1,42004113,110.1875,110.1875,109.828125,109.828125,3,ZNM5
2024-11-22 00:00:00+00:00,35,1,42004113,109.953125,110.046875,109.953125,110.046875,2,ZNM5
2024-11-25 00:00:00+00:00,35,1,42004113,110.578125,110.765625,110.390625,110.765625,19,ZNM5
2024-11-26 00:00:00+00:00,35,1,42004113,110.484375,110.953125,110.234375,110.796875,191,ZNM5
2024-11-27 00:00:00+00:00,35,1,42004113,110.796875,111.0625,110.78125,111.03125,23,ZNM5
2024-11-28 00:00:00+00:00,35,1,42004113,111.09375,111.203125,111.09375,111.203125,6,ZNM5
2024-11-29 00:00:00+00:00,35,1,42004113,111.265625,111.484375,111.125,111.234375,14,ZNM5
2024-12-01 00:00:00+00:00,35,1,42004113,111.25,111.25,111.234375,111.25,7,ZNM5
2024-12-02 00:00:00+00:00,35,1,42004113,111.203125,111.203125,111.046875,111.203125,3,ZNM5
2024-12-03 00:00:00+00:00,35,1,42004113,111.171875,111.703125,111.09375,111.171875,32,ZNM5
2024-12-04 00:00:00+00:00,35,1,42004113,111.09375,111.46875,110.8125,111.4375,13,ZNM5
2024-12-05 00:00:00+00:00,35,1,42004113,111.09375,111.46875,111.03125,111.46875,10,ZNM5
2024-12-06 00:00:00+00:00,35,1,42004113,111.265625,111.609375,111.265625,111.609375,10,ZNM5
2024-12-09 00:00:00+00:00,35,1,42004113,111.5,111.5,111.28125,111.28125,4,ZNM5
2024-12-10 00:00:00+00:00,35,1,42004113,111.40625,111.40625,110.96875,111.046875,29,ZNM5
2024-12-11 00:00:00+00:00,35,1,42004113,111.03125,111.03125,110.859375,110.859375,8,ZNM5
2024-12-12 00:00:00+00:00,35,1,42004113,110.796875,110.8125,110.515625,110.515625,9,ZNM5
2024-12-13 00:00:00+00:00,35,1,42004113,110.484375,110.484375,109.96875,109.984375,87,ZNM5
2024-12-16 00:00:00+00:00,35,1,42004113,110.03125,110.171875,109.90625,109.9375,15,ZNM5
2024-12-17 00:00:00+00:00,35,1,42004113,109.71875,109.921875,109.71875,109.921875,6,ZNM5
2024-12-18 00:00:00+00:00,35,1,42004113,109.859375,109.921875,108.921875,108.921875,32,ZNM5
2024-12-19 00:00:00+00:00,35,1,42004113,109.078125,109.078125,108.59375,108.59375,54,ZNM5
2024-12-20 00:00:00+00:00,35,1,42004113,108.65625,109.203125,108.65625,108.921875,132,ZNM5
2024-12-23 00:00:00+00:00,35,1,42004113,108.921875,108.984375,108.421875,108.515625,61,ZNM5
2024-12-24 00:00:00+00:00,35,1,42004113,108.5,108.5625,108.265625,108.453125,35,ZNM5
2024-12-26 00:00:00+00:00,35,1,42004113,108.453125,108.609375,108.1875,108.609375,74,ZNM5
2024-12-27 00:00:00+00:00,35,1,42004113,108.65625,108.65625,108.296875,108.296875,18,ZNM5
2024-12-30 00:00:00+00:00,35,1,42004113,108.4375,108.921875,108.4375,108.8125,53,ZNM5
2024-12-31 00:00:00+00:00,35,1,42004113,109.09375,109.09375,108.6875,108.6875,13,ZNM5
2025-01-01 00:00:00+00:00,35,1,42004113,108.625,108.6875,108.625,108.6875,11,ZNM5
2025-01-02 00:00:00+00:00,35,1,42004113,108.546875,109.09375,108.546875,108.828125,112,ZNM5
2025-01-03 00:00:00+00:00,35,1,42004113,108.953125,109.0,108.5625,108.5625,12,ZNM5
2025-01-05 00:00:00+00:00,35,1,42004113,108.5,108.5,108.5,108.5,1,ZNM5
2025-01-06 00:00:00+00:00,35,1,42004113,108.375,108.75,108.3125,108.46875,64,ZNM5
2025-01-07 00:00:00+00:00,35,1,42004113,108.46875,108.609375,108.046875,108.109375,144,ZNM5
2025-01-08 00:00:00+00:00,35,1,42004113,108.171875,108.25,107.890625,108.25,125,ZNM5
2025-01-09 00:00:00+00:00,35,1,42004113,108.15625,108.34375,108.15625,108.171875,66,ZNM5
2025-01-10 00:00:00+00:00,35,1,42004113,108.046875,108.046875,107.296875,107.40625,189,ZNM5
2025-01-12 00:00:00+00:00,35,1,42004113,107.375,107.375,107.34375,107.34375,2,ZNM5
2025-01-13 00:00:00+00:00,35,1,42004113,107.296875,107.40625,107.140625,107.234375,546,ZNM5
2025-01-14 00:00:00+00:00,35,1,42004113,107.40625,107.484375,107.203125,107.328125,440,ZNM5
2025-01-15 00:00:00+00:00,35,1,42004113,107.328125,108.328125,107.28125,108.1875,685,ZNM5
2025-01-16 00:00:00+00:00,35,1,42004113,108.21875,108.6875,108.0,108.453125,480,ZNM5
2025-01-17 00:00:00+00:00,35,1,42004113,108.453125,108.796875,108.421875,108.421875,267,ZNM5
2025-01-19 00:00:00+00:00,35,1,42004113,108.34375,108.34375,108.34375,108.34375,1,ZNM5
2025-01-20 00:00:00+00:00,35,1,42004113,108.375,109.21875,108.203125,108.96875,215,ZNM5
2025-01-21 00:00:00+00:00,35,1,42004113,108.90625,109.03125,108.59375,108.625,336,ZNM5
2025-01-22 00:00:00+00:00,35,1,42004113,108.5625,108.78125,108.40625,108.421875,202,ZNM5
2025-01-23 00:00:00+00:00,35,1,42004113,108.484375,108.53125,108.15625,108.28125,442,ZNM5
2025-01-24 00:00:00+00:00,35,1,42004113,108.328125,108.59375,108.1875,108.46875,386,ZNM5
2025-01-26 00:00:00+00:00,35,1,42004113,108.59375,108.59375,108.59375,108.59375,1,ZNM5
2025-01-27 00:00:00+00:00,35,1,42004113,108.53125,109.3125,108.53125,108.96875,693,ZNM5
2025-01-28 00:00:00+00:00,35,1,42004113,108.984375,109.09375,108.78125,109.09375,100,ZNM5
2025-01-29 00:00:00+00:00,35,1,42004113,109.171875,109.203125,108.671875,109.046875,374,ZNM5
2025-01-30 00:00:00+00:00,35,1,42004113,108.984375,109.40625,108.984375,109.09375,421,ZNM5
2025-01-31 00:00:00+00:00,35,1,42004113,109.015625,109.25,108.75,108.96875,816,ZNM5
2025-02-02 00:00:00+00:00,35,1,42004113,108.796875,108.796875,108.640625,108.78125,170,ZNM5
2025-02-03 00:00:00+00:00,35,1,42004113,108.765625,109.46875,108.75,108.8125,1185,ZNM5
2025-02-04 00:00:00+00:00,35,1,42004113,108.828125,109.21875,108.65625,109.109375,4096,ZNM5
2025-02-05 00:00:00+00:00,35,1,42004113,109.09375,109.875,109.09375,109.703125,1800,ZNM5
2025-02-06 00:00:00+00:00,35,1,42004113,109.703125,109.765625,109.4375,109.59375,2820,ZNM5
2025-02-07 00:00:00+00:00,35,1,42004113,109.59375,110.0,109.03125,109.125,3847,ZNM5
2025-02-09 00:00:00+00:00,35,1,42004113,109.15625,109.234375,109.125,109.203125,258,ZNM5
2025-02-10 00:00:00+00:00,35,1,42004113,109.21875,109.421875,109.109375,109.25,2880,ZNM5
2025-02-11 00:00:00+00:00,35,1,42004113,109.265625,109.265625,108.859375,108.921875,3954,ZNM5
