lane_class,root,asset_group,row_id,book_label,raw_symbol,instrument_id,completed_trading_date,provider_condition_status,additive_back_adjustment,raw_close,continuous_close,lineage_status,derived_completed_bar_end_utc,raw_open,raw_high,raw_low,raw_volume,continuous_open,continuous_high,continuous_low,continuous_volume
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.0546875,110.40625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T01:00:00Z,109.06640625,109.06640625,109.0546875,1703.0,110.41796875,110.41796875,110.40625,1703.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.05859375,110.41015625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T02:00:00Z,109.0546875,109.05859375,109.05078125,1267.0,110.40625,110.41015625,110.40234375,1267.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.0546875,110.40625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T03:00:00Z,109.05859375,109.05859375,109.05078125,274.0,110.41015625,110.41015625,110.40234375,274.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.0546875,110.40625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T04:00:00Z,109.0546875,109.05859375,109.05078125,591.0,110.40625,110.41015625,110.40234375,591.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.046875,110.3984375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T05:00:00Z,109.05078125,109.05078125,109.046875,1919.0,110.40234375,110.40234375,110.3984375,1919.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.046875,110.3984375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T06:00:00Z,109.046875,109.05078125,109.04296875,726.0,110.3984375,110.40234375,110.39453125,726.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.046875,110.3984375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T07:00:00Z,109.04296875,109.046875,109.04296875,55.0,110.39453125,110.3984375,110.39453125,55.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.03515625,110.38671875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T08:00:00Z,109.04296875,109.04296875,109.02734375,5049.0,110.39453125,110.39453125,110.37890625,5049.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.01953125,110.37109375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T09:00:00Z,109.0390625,109.0390625,109.0078125,3876.0,110.390625,110.390625,110.359375,3876.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.0234375,110.375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T10:00:00Z,109.015625,109.0234375,109.0,6972.0,110.3671875,110.375,110.3515625,6972.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.015625,110.3671875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T11:00:00Z,109.0234375,109.03125,109.015625,2827.0,110.375,110.3828125,110.3671875,2827.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.015625,110.3671875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T12:00:00Z,109.01953125,109.01953125,109.0078125,4454.0,110.37109375,110.37109375,110.359375,4454.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,109.015625,110.3671875,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T13:00:00Z,109.015625,109.0390625,109.015625,14843.0,110.3671875,110.390625,110.3671875,14843.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,108.96484375,110.31640625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T14:00:00Z,109.015625,109.01953125,108.95703125,61577.0,110.3671875,110.37109375,110.30859375,61577.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,108.94921875,110.30078125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T15:00:00Z,108.96484375,108.98046875,108.94921875,47038.0,110.31640625,110.33203125,110.30078125,47038.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,108.984375,110.3359375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T16:00:00Z,108.953125,108.98828125,108.9453125,41483.0,110.3046875,110.33984375,110.296875,41483.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH2,798635,2022-01-03,PROVIDER_CONDITION_AVAILABLE,1.3515625,108.984375,110.3359375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2022-01-03T17:00:00Z,108.98046875,108.9921875,108.9765625,21829.0,110.33203125,110.34375,110.328125,21829.0
