lane_class,root,asset_group,row_id,book_label,raw_symbol,instrument_id,completed_trading_date,provider_condition_status,additive_back_adjustment,raw_close,continuous_close,lineage_status,derived_completed_bar_end_utc,raw_open,raw_high,raw_low,raw_volume,continuous_open,continuous_high,continuous_low,continuous_volume
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-02,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.4296875,104.87109375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-02T00:00:00Z,109.4375,109.4375,109.421875,99.0,104.87890625,104.87890625,104.86328125,99.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-02,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.4296875,104.87109375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-02T00:00:00Z,109.4375,109.4375,109.421875,99.0,104.87890625,104.87890625,104.86328125,99.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-03,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.453125,104.89453125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-03T00:00:00Z,109.421875,109.4609375,109.3515625,103028.0,104.86328125,104.90234375,104.79296875,103028.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-03,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.453125,104.89453125,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-03T00:00:00Z,109.421875,109.4609375,109.3515625,103028.0,104.86328125,104.90234375,104.79296875,103028.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-04,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.40625,104.84765625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-04T00:00:00Z,109.453125,109.4921875,109.375,123249.0,104.89453125,104.93359375,104.81640625,123249.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-04,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.40625,104.84765625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-04T00:00:00Z,109.453125,109.4921875,109.375,123249.0,104.89453125,104.93359375,104.81640625,123249.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-05,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.2109375,104.65234375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-05T00:00:00Z,109.3984375,109.453125,109.15625,215284.0,104.83984375,104.89453125,104.59765625,215284.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-05,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.2109375,104.65234375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-05T00:00:00Z,109.3984375,109.453125,109.15625,215284.0,104.83984375,104.89453125,104.59765625,215284.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-06,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.2734375,104.71484375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-06T00:00:00Z,109.2109375,109.296875,109.2109375,205790.0,104.65234375,104.73828125,104.65234375,205790.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-06,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.2734375,104.71484375,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-06T00:00:00Z,109.2109375,109.296875,109.2109375,205790.0,104.65234375,104.73828125,104.65234375,205790.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-07,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.4375,104.87890625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-07T00:00:00Z,109.2734375,109.453125,109.2109375,244023.0,104.71484375,104.89453125,104.65234375,244023.0
SOURCE_NATIVE_FUTURES,ZT,bond,APPENDIX_C_172_001,2-year US,ZTH1,571800,2011-01-07,PROVIDER_CONDITION_AVAILABLE,-4.55859375,109.4375,104.87890625,DEV_RECON_LOCAL_BACK_ADJUSTED_DATED_CONTRACT_CHAIN,2011-01-07T00:00:00Z,109.2734375,109.453125,109.2109375,244023.0,104.71484375,104.89453125,104.65234375,244023.0
