gate,lane,window_label,evidence_class,group_kind,group_value,rows,active_rows,long_rows,short_rows,flat_rows,gross_pnl_usd,estimated_fee_usd,net_pnl_usd,status
S27_ZN_PRE_LOCKBOX_ROBUSTNESS_STACK_DEV_RECON_ONLY,SOURCE_NATIVE_FUTURES,2022_2023_INITIAL_DEV_RECON,TEST_1_DEVELOPMENT_RECONCILIATION,SUBPERIOD,2022_H1,2900,591,0,591,2309,7828.125,1217.06,6611.065,DEV_RECON_ATTRIBUTION_NOT_PASS_FAIL
S27_ZN_PRE_LOCKBOX_ROBUSTNESS_STACK_DEV_RECON_ONLY,SOURCE_NATIVE_FUTURES,2022_2023_INITIAL_DEV_RECON,TEST_1_DEVELOPMENT_RECONCILIATION,SUBPERIOD,2022_H2,2974,576,189,387,2398,-1734.375,973.95,-2708.325,DEV_RECON_ATTRIBUTION_NOT_PASS_FAIL
S27_ZN_PRE_LOCKBOX_ROBUSTNESS_STACK_DEV_RECON_ONLY,SOURCE_NATIVE_FUTURES,2022_2023_INITIAL_DEV_RECON,TEST_1_DEVELOPMENT_RECONCILIATION,SUBPERIOD,2023_H1,2945,671,299,372,2274,2312.5,1230.65,1081.85,DEV_RECON_ATTRIBUTION_NOT_PASS_FAIL
S27_ZN_PRE_LOCKBOX_ROBUSTNESS_STACK_DEV_RECON_ONLY,SOURCE_NATIVE_FUTURES,2022_2023_INITIAL_DEV_RECON,TEST_1_DEVELOPMENT_RECONCILIATION,SUBPERIOD,2023_H2,2951,699,84,615,2252,1937.5,1579.46,358.04,DEV_RECON_ATTRIBUTION_NOT_PASS_FAIL
S27_ZN_PRE_LOCKBOX_ROBUSTNESS_STACK_DEV_RECON_ONLY,SOURCE_NATIVE_FUTURES,2024_VALIDATION_STYLE,TEST_2_VALIDATION_STYLE_INFORMATIONALLY_TOUCHED_NOT_LOCKBOX,SUBPERIOD,2024_H1,2924,988,346,642,1936,4859.375,2187.99,2671.385,DEV_RECON_ATTRIBUTION_NOT_PASS_FAIL
S27_ZN_PRE_LOCKBOX_ROBUSTNESS_STACK_DEV_RECON_ONLY,SOURCE_NATIVE_FUTURES,2024_VALIDATION_STYLE,TEST_2_VALIDATION_STYLE_INFORMATIONALLY_TOUCHED_NOT_LOCKBOX,SUBPERIOD,2024_H2,2994,1053,570,483,1941,25109.375,3161.9400000001,21947.4349999999,DEV_RECON_ATTRIBUTION_NOT_PASS_FAIL
