ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2019-06-26 00:00:00+00:00,35,1,429364,107.5625,107.5625,107.5,107.5625,5,ZTZ9
2019-07-01 00:00:00+00:00,35,1,429364,107.8203125,107.8203125,107.8203125,107.8203125,1,ZTZ9
2019-07-05 00:00:00+00:00,35,1,429364,107.6015625,107.6015625,107.5859375,107.5859375,2,ZTZ9
2019-07-08 00:00:00+00:00,35,1,429364,107.46875,107.484375,107.4375,107.4375,75,ZTZ9
2019-07-09 00:00:00+00:00,35,1,429364,107.41796875,107.46484375,107.390625,107.390625,259,ZTZ9
2019-07-10 00:00:00+00:00,35,1,429364,107.375,107.62109375,107.375,107.578125,770,ZTZ9
2019-07-11 00:00:00+00:00,35,1,429364,107.5859375,107.5859375,107.4609375,107.4609375,106,ZTZ9
2019-07-12 00:00:00+00:00,35,1,429364,107.44921875,107.53125,107.44921875,107.51953125,258,ZTZ9
2019-07-15 00:00:00+00:00,35,1,429364,107.53125,107.5390625,107.515625,107.5390625,125,ZTZ9
2019-07-16 00:00:00+00:00,35,1,429364,107.515625,107.515625,107.4375,107.453125,11,ZTZ9
2019-07-17 00:00:00+00:00,35,1,429364,107.5390625,107.56640625,107.5390625,107.56640625,8,ZTZ9
2019-07-18 00:00:00+00:00,35,1,429364,107.58984375,107.68359375,107.515625,107.68359375,123,ZTZ9
2019-07-19 00:00:00+00:00,35,1,429364,107.58203125,107.60546875,107.546875,107.5625,90,ZTZ9
2019-07-22 00:00:00+00:00,35,1,429364,107.578125,107.61328125,107.578125,107.5859375,816,ZTZ9
2019-07-23 00:00:00+00:00,35,1,429364,107.5703125,107.5703125,107.53515625,107.53515625,83,ZTZ9
2019-07-24 00:00:00+00:00,35,1,429364,107.578125,107.6015625,107.546875,107.55859375,718,ZTZ9
2019-07-25 00:00:00+00:00,35,1,429364,107.58984375,107.609375,107.44921875,107.453125,314,ZTZ9
