root,row_id,book_label,raw_symbol,completed_trading_date,derived_completed_bar_end_utc,continuous_close,s26_raw_forecast,s27_trend_forecast_proxy_fast_minus_slow,s27_opposes_trend,source_vqm_completed_trading_date,relative_volatility_v,quantile_q,vol_multiplier_m_ewma10,adjusted_raw_forecast,sigma_price_i_t,risk_adjusted_forecast,forecast_scalar,scaled_forecast,capped_forecast,forecast_status
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T15:00:00Z,122.171875,0.1513524699564357,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.29773928494858115,0.06640951277381728,4.483383065354581,20.0,89.66766130709162,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T16:00:00Z,122.21875,0.0696516466376238,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.13701812379637052,0.0664349928273179,2.0624390545584435,20.0,41.248781091168865,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T17:00:00Z,122.1953125,0.062059431091753936,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.12208278228226478,0.0664222528005676,1.837980151754527,20.0,36.759603035090535,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T18:00:00Z,122.1796875,0.05178962072784543,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.10188009913353413,0.06641375944940071,1.5340209615923714,20.0,30.68041923184743,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T19:00:00Z,122.171875,0.039734747151896954,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.07816585489502557,0.06640951277381728,1.1770279833440274,20.0,23.540559666880547,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T20:00:00Z,122.1328125,0.05253149810127411,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.10333951396004978,0.06638827939590008,1.5565927434840505,20.0,31.13185486968101,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T21:00:00Z,122.1484375,0.024604332067525547,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.04840143169471285,0.06639677274706696,0.7289726547266706,20.0,14.579453094533413,14.579453094533413,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T22:00:00Z,122.21875,-0.03047211195497823,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.0664349928273179,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T00:00:00Z,122.25,-0.041148074636637944,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06645197952965166,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T01:00:00Z,122.2421875,-0.02222371642442056,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06644773285406823,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T02:00:00Z,122.1875,0.0216425223837291,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0425749850059924,0.06641800612498415,0.6410157047755333,20.0,12.820314095510666,12.820314095510666,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T03:00:00Z,122.2109375,-0.001196651744180599,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06643074615173447,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T04:00:00Z,122.171875,0.02524389883721767,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.04965958197623662,0.06640951277381728,0.7477781405409661,20.0,14.955562810819323,14.955562810819323,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T05:00:00Z,122.1796875,0.011620932558159325,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.02286059917818288,0.06641375944940071,0.3442148037952874,20.0,6.884296075905748,6.884296075905748,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T06:00:00Z,122.203125,-0.00787771162788431,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06642649947615104,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T07:00:00Z,122.1875,0.0051648589147532675,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.010160266301445675,0.06641800612498415,0.15297457563429828,20.0,3.0594915126859656,3.0594915126859656,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T08:00:00Z,122.234375,-0.027806760723478874,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06644348617848479,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T09:00:00Z,122.1953125,0.0075038261843474174,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.014761462717781303,0.0664222528005676,0.22223670675703372,20.0,4.444734135140674,4.444734135140674,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T10:00:00Z,122.203125,-0.00020578254375891447,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06642649947615104,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T11:00:00Z,122.1953125,0.00507114497082739,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.009975913032138387,0.0664222528005676,0.15018932077011907,20.0,3.0037864154023812,3.0037864154023812,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T12:00:00Z,122.140625,0.039839096647227734,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.07837113033013063,0.06639252607148352,1.18042097458003,20.0,23.6084194916006,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T13:00:00Z,122.0703125,0.07343439776482796,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.1444595194741311,0.06635430599123257,2.1770933674329833,20.0,43.541867348659665,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T14:00:00Z,122.125,0.012497931843228116,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0245858246740863,0.06638403272031665,0.3703575041556925,20.0,7.407150083113851,7.407150083113851,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T15:00:00Z,122.1171875,0.013540287895494885,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.026636338588745655,0.0663797860447332,0.40127183553733486,20.0,8.025436710746698,8.025436710746698,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T16:00:00Z,122.15625,-0.017014808069660603,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.0664010194226504,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T17:00:00Z,122.109375,0.019906794620240476,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.03916047618882374,0.06637553936914976,0.5899835475691045,20.0,11.79967095138209,11.79967095138209,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T18:00:00Z,122.1171875,0.008062863080169791,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.015861195319898314,0.0663797860447332,0.23894616516554434,20.0,4.778923303310886,4.778923303310886,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T19:00:00Z,122.1640625,-0.025874757946553473,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06640526609823384,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T20:00:00Z,122.140625,-0.0016248386310167007,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06639252607148352,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T21:00:00Z,122.2109375,-0.04795822575400166,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06643074615173447,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-04,2022-01-04T22:00:00Z,122.203125,-0.026763817169324966,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06642649947615104,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T00:00:00Z,122.1953125,-0.012634211446211907,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.0664222528005676,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T01:00:00Z,122.15625,0.017618859035863466,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.03465966886736477,0.0664010194226504,0.5219749511186242,20.0,10.439499022372484,10.439499022372484,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T02:00:00Z,122.1953125,-0.014295760642752953,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.0664222528005676,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T03:00:00Z,122.203125,-0.014738840428492495,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06642649947615104,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T04:00:00Z,122.1875,0.0005907730476906181,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0011621636887520072,0.06641800612498415,0.017497720220102205,20.0,0.3499544044020441,0.3499544044020441,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T05:00:00Z,122.1796875,0.005602182031807956,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.011020564598532113,0.06641375944940071,0.16593797264147434,20.0,3.318759452829487,3.318759452829487,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T06:00:00Z,122.21875,-0.02230687864545189,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.0664349928273179,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T07:00:00Z,122.234375,-0.025287919096967926,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06644348617848479,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T08:00:00Z,122.1796875,0.019599720602030857,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.038556402805453555,0.06641375944940071,0.5805484153449992,20.0,11.610968306899984,11.610968306899984,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T09:00:00Z,122.1953125,0.002649813734691975,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0052126909249727155,0.0664222528005676,0.07847808084172916,20.0,1.5695616168345832,1.5695616168345832,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T10:00:00Z,122.1875,0.006974875823146931,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.013720916089355236,0.06641800612498415,0.20658428173130455,20.0,4.131685634626091,4.131685634626091,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T11:00:00Z,122.21875,-0.01618341611789731,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.0664349928273179,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T12:00:00Z,122.2109375,-0.005580610745255399,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06643074615173447,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T13:00:00Z,122.1953125,0.006696259503172541,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.013172824446661482,0.0664222528005676,0.19831944704153298,20.0,3.96638894083066,3.96638894083066,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T14:00:00Z,122.1484375,0.035714173002119765,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.07025661580046721,0.06639677274706696,1.0581329919167006,20.0,21.16265983833401,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T15:00:00Z,122.1484375,0.023809448668089317,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.04683774386699678,0.06639677274706696,0.7054219946114145,20.0,14.10843989222829,14.10843989222829,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T16:00:00Z,122.078125,0.06274796577872621,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.12343726183202322,0.066358552666816,1.8601560291978856,20.0,37.20312058395771,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T17:00:00Z,122.0546875,0.05745697718582221,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.11302887430603326,0.0663458126400657,1.7036323741971326,20.0,34.07264748394265,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T18:00:00Z,122.03125,0.05392965145722428,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.10608994928871593,0.06633307261331538,1.5993522553547437,20.0,31.987045107094872,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T19:00:00Z,121.984375,0.06720310097148285,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.13220136569516086,0.06630759255981475,1.993759094419009,20.0,39.875181888380176,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T20:00:00Z,121.828125,0.1489687339809933,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.2930500199168396,0.06622265904814596,4.425222788226957,20.0,88.50445576453914,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T21:00:00Z,121.8828125,0.06285415598733834,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.12364615830255864,0.06625238577723004,1.8662898981224911,20.0,37.325797962449826,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-05,2022-01-05T22:00:00Z,121.8515625,0.06273610399156837,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.12341392742573568,0.06623539907489628,1.8632623815881935,20.0,37.26524763176387,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T00:00:00Z,121.890625,0.01578240266104558,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.031047007587143023,0.06625663245281348,0.46858716535667616,20.0,9.371743307133523,9.371743307133523,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T01:00:00Z,121.8671875,0.026146601774030387,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0514353714761038,0.06624389242606316,0.7764545468627527,20.0,15.529090937255054,15.529090937255054,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T02:00:00Z,121.9296875,-0.024235598817313075,0.6189390117154119,YES,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.0,0.06627786583073067,0.0,20.0,0.0,0.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T03:00:00Z,121.828125,0.05155126745513883,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.10141121261320682,0.06622265904814596,1.53136727021906,20.0,30.6273454043812,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T04:00:00Z,121.7734375,0.07082584497010203,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.1393279967175096,0.0661929323190619,2.1048772404570846,20.0,42.097544809141695,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T05:00:00Z,121.71875,0.0836755633134203,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.16460585278706338,0.06616320558997782,2.487876022923492,20.0,49.75752045846984,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T06:00:00Z,121.703125,0.0662003755422802,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.13022881280338122,0.06615471223881095,1.968549305048295,20.0,39.3709861009659,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T07:00:00Z,121.6640625,0.0701752503615296,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.13804815256562022,0.06613347886089375,2.0874170683806454,20.0,41.74834136761291,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T08:00:00Z,121.671875,0.04157516690770535,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.08178631290444793,0.06613772553647719,1.2366060707566973,20.0,24.732121415133946,20.0,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T09:00:00Z,121.6640625,0.032925111271808305,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.06476999740897743,0.06613347886089375,0.9793828863171663,20.0,19.587657726343327,19.587657726343327,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-06,2022-01-06T10:00:00Z,121.6875,0.0063250741812197475,0.6189390117154119,NO,2020-09-30,0.3657660702577655,0.0,1.9671914507525412,0.012442631854671116,0.06614621888764406,0.18810798355392264,20.0,3.762159671078453,3.762159671078453,PASS_S27_FORECAST_RUNTIME_DEV_RECON_ONLY
