root,row_id,book_label,raw_symbol,completed_trading_date,derived_completed_bar_end_utc,continuous_close,equilibrium_ewma5,raw_forecast_equilibrium_minus_price,sigma_percent_i_t,sigma_price_i_t,risk_adjusted_forecast,forecast_scalar,scaled_forecast,capped_forecast,source_daily_runtime_completed_trading_date,forecast_status
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T05:00:00Z,122.5234375,122.53983410493828,0.016396604938279324,0.008697191594882836,0.06660061317507203,0.24619300268569325,9.3,2.289594924976947,2.289594924976947,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T06:00:00Z,122.5078125,122.52916023662553,0.021347736625529024,0.008697191594882836,0.06659211982390514,0.320574516654231,9.3,2.9813430048843483,2.9813430048843483,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T07:00:00Z,122.5,122.51944015775035,0.019440157750352682,0.008697191594882836,0.06658787314832171,0.2919474197208633,9.3,2.715111003404029,2.715111003404029,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T08:00:00Z,122.484375,122.50775177183358,0.023376771833582666,0.008697191594882836,0.06657937979715484,0.3511112885821991,9.3,3.265334983814452,3.265334983814452,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T09:00:00Z,122.421875,122.4791261812224,0.05725118122239792,0.008697191594882836,0.06654540639248732,0.8603325808054773,9.3,8.00109300149094,8.00109300149094,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T10:00:00Z,122.4609375,122.47306328748161,0.012125787481608086,0.008697191594882836,0.06656663977040451,0.18216012590437536,9.3,1.694089170910691,1.694089170910691,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T11:00:00Z,122.453125,122.46641719165441,0.013292191654414864,0.008697191594882836,0.06656239309482108,0.1996952188224295,9.3,1.8571655350485945,1.8571655350485945,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T12:00:00Z,122.453125,122.46198646110295,0.008861461102952717,0.008697191594882836,0.06656239309482108,0.13313014588176197,9.3,1.2381103567003864,1.2381103567003864,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T13:00:00Z,122.4609375,122.46163680740197,0.0006993074019732148,0.008697191594882836,0.06656663977040451,0.010505373327919227,9.3,0.09769997194964881,0.09769997194964881,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
ZF,APPENDIX_C_172_003,5-year US,ZFH2,2022-01-03,2022-01-03T14:00:00Z,122.2734375,122.39890370493465,0.12546620493465355,0.008697191594882836,0.06646471955640199,1.8877113417770894,9.3,17.555715478526935,17.555715478526935,2020-09-30,PASS_S26_FORECAST_RUNTIME_DEV_RECON_ONLY
