lane_class,strategy_context,provider,dataset,schema,stype_in,row_id,author_market_code,raw_symbol,instrument_id,provider_ts_event_start_utc,derived_completed_bar_end_utc,completed_trading_date,open,high,low,close,volume,provider_condition_status,row_shape_status,source_raw_sha256,strategy_use_status,effective_strategy_window_start,effective_strategy_window_end
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T08:00:00Z,2022-02-21T09:00:00Z,2022-02-21,126.5625,126.625,126.46875,126.59375,43723.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T09:00:00Z,2022-02-21T10:00:00Z,2022-02-21,126.59375,126.640625,126.59375,126.640625,10534.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T10:00:00Z,2022-02-21T11:00:00Z,2022-02-21,126.625,126.765625,126.625,126.734375,30342.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T11:00:00Z,2022-02-21T12:00:00Z,2022-02-21,126.734375,126.84375,126.71875,126.796875,26400.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T12:00:00Z,2022-02-21T13:00:00Z,2022-02-21,126.796875,126.890625,126.78125,126.890625,24018.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T13:00:00Z,2022-02-21T14:00:00Z,2022-02-21,126.875,126.984375,126.84375,126.9375,64448.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T14:00:00Z,2022-02-21T15:00:00Z,2022-02-21,126.953125,126.953125,126.796875,126.859375,37930.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T15:00:00Z,2022-02-21T16:00:00Z,2022-02-21,126.859375,126.890625,126.796875,126.84375,24905.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T16:00:00Z,2022-02-21T17:00:00Z,2022-02-21,126.859375,126.890625,126.796875,126.84375,15716.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T17:00:00Z,2022-02-21T18:00:00Z,2022-02-21,126.828125,126.90625,126.8125,126.875,21060.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-21T23:00:00Z,2022-02-22T00:00:00Z,2022-02-22,127.171875,127.234375,127.0,127.140625,88736.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T00:00:00Z,2022-02-22T01:00:00Z,2022-02-22,127.140625,127.28125,127.03125,127.109375,59111.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T01:00:00Z,2022-02-22T02:00:00Z,2022-02-22,127.109375,127.234375,127.078125,127.1875,45281.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T02:00:00Z,2022-02-22T03:00:00Z,2022-02-22,127.1875,127.234375,127.140625,127.203125,32767.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T03:00:00Z,2022-02-22T04:00:00Z,2022-02-22,127.203125,127.265625,127.1875,127.234375,21871.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T04:00:00Z,2022-02-22T05:00:00Z,2022-02-22,127.234375,127.234375,127.15625,127.1875,14908.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T05:00:00Z,2022-02-22T06:00:00Z,2022-02-22,127.171875,127.203125,127.109375,127.125,17856.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T06:00:00Z,2022-02-22T07:00:00Z,2022-02-22,127.125,127.15625,127.015625,127.125,32652.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T07:00:00Z,2022-02-22T08:00:00Z,2022-02-22,127.125,127.28125,127.078125,127.1875,75624.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T08:00:00Z,2022-02-22T09:00:00Z,2022-02-22,127.1875,127.21875,126.875,126.890625,110621.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T09:00:00Z,2022-02-22T10:00:00Z,2022-02-22,126.890625,126.921875,126.75,126.875,74692.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T10:00:00Z,2022-02-22T11:00:00Z,2022-02-22,126.875,126.875,126.609375,126.625,88361.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T11:00:00Z,2022-02-22T12:00:00Z,2022-02-22,126.625,126.65625,126.390625,126.421875,108198.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T12:00:00Z,2022-02-22T13:00:00Z,2022-02-22,126.40625,126.578125,126.375,126.515625,76536.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T13:00:00Z,2022-02-22T14:00:00Z,2022-02-22,126.53125,126.578125,126.421875,126.5625,139603.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T14:00:00Z,2022-02-22T15:00:00Z,2022-02-22,126.546875,126.609375,126.421875,126.421875,127209.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T15:00:00Z,2022-02-22T16:00:00Z,2022-02-22,126.421875,126.578125,126.390625,126.5625,129976.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T16:00:00Z,2022-02-22T17:00:00Z,2022-02-22,126.5625,126.6875,126.515625,126.59375,170515.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T17:00:00Z,2022-02-22T18:00:00Z,2022-02-22,126.59375,126.6875,126.53125,126.671875,91640.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T18:00:00Z,2022-02-22T19:00:00Z,2022-02-22,126.6875,126.734375,126.640625,126.703125,79761.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T19:00:00Z,2022-02-22T20:00:00Z,2022-02-22,126.71875,126.71875,126.4375,126.484375,155371.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T20:00:00Z,2022-02-22T21:00:00Z,2022-02-22,126.46875,126.703125,126.4375,126.6875,121584.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T21:00:00Z,2022-02-22T22:00:00Z,2022-02-22,126.703125,126.703125,126.453125,126.515625,42790.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-22T23:00:00Z,2022-02-23T00:00:00Z,2022-02-23,126.515625,126.53125,126.4375,126.46875,11581.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-23T00:00:00Z,2022-02-23T01:00:00Z,2022-02-23,126.46875,126.546875,126.46875,126.546875,11608.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-23T01:00:00Z,2022-02-23T02:00:00Z,2022-02-23,126.546875,126.5625,126.5,126.5,11409.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-23T02:00:00Z,2022-02-23T03:00:00Z,2022-02-23,126.5,126.59375,126.5,126.5625,5882.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
SOURCE_NATIVE_FUTURES,S27_SAFER_FAST_MEAN_REVERSION_ZN_2022_2023_DEV_RECON,DATABENTO_HISTORICAL,GLBX.MDP3,ohlcv-1h,raw_symbol,APPENDIX_C_172_004,ZN,ZNH2,768155,2022-02-23T03:00:00Z,2022-02-23T04:00:00Z,2022-02-23,126.578125,126.609375,126.5625,126.59375,2757.0,PROVIDER_CONDITION_AVAILABLE,PASS_OHLCV_1H_ROW_SHAPE,EB397C882C3B7F7CB56FFA91F67883171EFA9A4373817C8059AD88DCFD1E6502,STRATEGY_FACING_PROVIDER_CONDITION_AVAILABLE_EFFECTIVE_WINDOW_NOT_BACKTEST_AUTHORIZATION,2022-01-04,2023-12-31
